"participant","trial_count","line_width","line_id","line_orientation","drop_marker"
32,77,1.6667,"r2c3_bottom_left","back_slash","32_77"
32,77,1.6667,"r2c3_bottom_right","forward_slash","32_77"
32,78,1,"r0c0_right","vertical","32_78"
32,78,1.3333,"r0c0_bottom_right","forward_slash","32_78"
32,78,1.3333,"r1c0_right","vertical","32_78"
32,78,1.3333,"r2c2_bottom_right","forward_slash","32_78"
32,78,1.3333,"r2c2_bottom_left","back_slash","32_78"
32,78,1.3333,"r2c2_right","vertical","32_78"
32,79,1.3333,"r0c2_bottom_left","back_slash","32_79"
32,79,1.3333,"r0c2_right","vertical","32_79"
32,79,1.3333,"r1c1_bottom_left","back_slash","32_79"
32,79,1.3333,"r0c2_bottom_left","back_slash","32_79"
32,80,1.3333,"r0c1_bottom_right","forward_slash","32_80"
32,80,1.3333,"r1c1_bottom_right","forward_slash","32_80"
32,80,1.3333,"r1c2_bottom_left","back_slash","32_80"
32,80,1.3333,"r2c3_bottom_left","back_slash","32_80"
32,80,1.3333,"r1c0_bottom_right","forward_slash","32_80"
32,80,1.3333,"r2c3_bottom_right","forward_slash","32_80"
32,80,1.3333,"r3c2_right","vertical","32_80"
32,81,1,"r2c1_right","vertical","32_81"
32,81,1,"r2c1_bottom_left","back_slash","32_81"
32,81,1,"r3c1_right","vertical","32_81"
32,82,1,"r1c3_bottom_left","back_slash","32_82"
32,82,1,"r2c1_right","vertical","32_82"
32,82,1.3333,"r0c1_right","vertical","32_82"
32,82,1.3333,"r1c1_right","vertical","32_82"
32,82,1.3333,"r2c2_bottom_left","back_slash","32_82"
32,82,1.3333,"r2c3_bottom_right","forward_slash","32_82"
32,82,1.3333,"r0c1_bottom_right","forward_slash","32_82"
32,82,1.3333,"r2c3_bottom_left","back_slash","32_82"
32,83,1.3333,"r0c1_bottom_right","forward_slash","32_83"
32,83,1.3333,"r0c1_right","vertical","32_83"
32,83,1.6667,"r1c0_bottom_right","forward_slash","32_83"
32,83,1.6667,"r3c0_right","vertical","32_83"
32,83,1.6667,"r3c2_right","vertical","32_83"
32,83,1.6667,"r1c1_bottom_right","forward_slash","32_83"
32,83,1.6667,"r1c1_right","vertical","32_83"
32,83,1.6667,"r2c2_bottom_left","back_slash","32_83"
32,83,1.6667,"r2c2_right","vertical","32_83"
32,84,1.3333,"r1c1_right","vertical","32_84"
32,84,1.3333,"r2c3_bottom_left","back_slash","32_84"
32,84,1.3333,"r2c3_bottom_right","forward_slash","32_84"
32,84,1.3333,"r1c3_bottom_left","back_slash","32_84"
32,84,1.3333,"r3c1_right","vertical","32_84"
32,85,1,"r1c1_bottom_right","forward_slash","32_85"
32,85,1.3333,"r0c1_right","vertical","32_85"
32,85,1.3333,"r0c1_bottom_left","back_slash","32_85"
32,85,1.3333,"r1c1_bottom_left","back_slash","32_85"
32,86,1,"r2c2_right","vertical","32_86"
32,86,1.3333,"r0c2_bottom_left","back_slash","32_86"
32,86,1.3333,"r0c2_bottom_right","forward_slash","32_86"
32,86,1.3333,"r0c1_bottom_right","forward_slash","32_86"
32,87,1,"r1c0_bottom_right","forward_slash","32_87"
32,87,1,"r2c3_bottom_right","forward_slash","32_87"
32,87,1.3333,"r0c0_bottom_right","forward_slash","32_87"
32,87,1.3333,"r1c0_right","vertical","32_87"
32,87,1.3333,"r1c1_right","vertical","32_87"
32,87,1.3333,"r2c2_right","vertical","32_87"
32,87,1.3333,"r2c3_bottom_left","back_slash","32_87"
32,87,1.3333,"r0c3_bottom_left","back_slash","32_87"
32,88,1,"r0c3_bottom_left","back_slash","32_88"
32,88,1.3333,"r1c2_bottom_right","forward_slash","32_88"
32,88,1.3333,"r1c2_right","vertical","32_88"
32,88,1.3333,"r1c3_bottom_left","back_slash","32_88"
32,88,1.3333,"r0c0_bottom_right","forward_slash","32_88"
32,88,1.3333,"r1c1_right","vertical","32_88"
32,88,1.3333,"r1c3_bottom_left","back_slash","32_88"
32,88,1.3333,"r3c1_right","vertical","32_88"
32,89,1,"r3c0_right","vertical","32_89"
32,89,1,"r2c2_bottom_right","forward_slash","32_89"
32,89,1,"r2c3_bottom_left","back_slash","32_89"
32,90,1,"r0c1_bottom_right","forward_slash","32_90"
32,90,1,"r2c2_right","vertical","32_90"
32,90,1,"r3c2_right","vertical","32_90"
32,90,1,"r0c2_bottom_left","back_slash","32_90"
32,91,1.3333,"r1c2_bottom_right","forward_slash","32_91"
32,91,1.3333,"r2c3_bottom_left","back_slash","32_91"
32,91,1.3333,"r1c2_bottom_left","back_slash","32_91"
32,91,1.3333,"r1c2_right","vertical","32_91"
32,92,1,"r1c1_bottom_right","forward_slash","32_92"
32,92,1.3333,"r1c1_bottom_left","back_slash","32_92"
32,92,1.3333,"r1c3_bottom_left","back_slash","32_92"
32,92,1.3333,"r3c2_right","vertical","32_92"
32,92,1.3333,"r0c1_right","vertical","32_92"
32,92,1.3333,"r3c1_right","vertical","32_92"
32,93,1,"r0c1_right","vertical","32_93"
32,93,1.3333,"r2c3_bottom_right","forward_slash","32_93"
32,93,1.3333,"r0c0_right","vertical","32_93"
32,93,1.3333,"r2c1_bottom_right","forward_slash","32_93"
32,94,1,"r2c0_right","vertical","32_94"
32,94,1.3333,"r0c2_right","vertical","32_94"
32,94,1.3333,"r1c0_bottom_left","back_slash","32_94"
32,94,1.3333,"r2c1_bottom_left","back_slash","32_94"
32,94,1.3333,"r1c1_right","vertical","32_94"
32,94,1.3333,"r2c3_bottom_left","back_slash","32_94"
32,95,1.3333,"r0c1_bottom_left","back_slash","32_95"
32,95,1.3333,"r1c0_bottom_right","forward_slash","32_95"
32,95,1.3333,"r2c1_right","vertical","32_95"
32,95,1.3333,"r0c2_bottom_left","back_slash","32_95"
32,95,1.3333,"r0c3_bottom_left","back_slash","32_95"
32,95,1.3333,"r1c0_right","vertical","32_95"
32,95,1.3333,"r1c1_bottom_left","back_slash","32_95"
32,96,1,"r0c1_bottom_left","back_slash","32_96"
32,96,1,"r3c1_right","vertical","32_96"
32,96,1.3333,"r0c3_bottom_left","back_slash","32_96"
32,96,1.3333,"r1c0_bottom_right","forward_slash","32_96"
32,96,1.3333,"r1c2_right","vertical","32_96"
32,96,1.3333,"r3c2_right","vertical","32_96"
32,97,1,"r0c0_bottom_right","forward_slash","32_97"
32,97,1,"r0c3_bottom_right","forward_slash","32_97"
32,97,1,"r2c1_right","vertical","32_97"
32,98,1,"r0c0_bottom_right","forward_slash","32_98"
32,98,1.3333,"r1c1_bottom_right","forward_slash","32_98"
32,98,1.3333,"r3c1_right","vertical","32_98"
32,98,1.3333,"r0c3_bottom_left","back_slash","32_98"
32,98,1.3333,"r1c0_bottom_right","forward_slash","32_98"
32,98,1.3333,"r2c1_right","vertical","32_98"
32,99,1.3333,"r0c1_bottom_right","forward_slash","32_99"
32,99,1.3333,"r0c3_bottom_left","back_slash","32_99"
32,99,1.3333,"r1c1_right","vertical","32_99"
32,99,1.3333,"r1c2_bottom_left","back_slash","32_99"
32,99,1.3333,"r0c2_right","vertical","32_99"
32,99,1.3333,"r1c0_right","vertical","32_99"
32,99,1.3333,"r2c3_bottom_right","forward_slash","32_99"
33,4,1.3333,"r0c1_bottom_left","back_slash","33_4"
33,4,1.3333,"r1c2_bottom_left","back_slash","33_4"
33,4,1.3333,"r2c2_bottom_right","forward_slash","33_4"
33,4,1.3333,"r2c3_bottom_right","forward_slash","33_4"
33,5,1.3333,"r2c1_bottom_left","back_slash","33_5"
33,5,1.6667,"r1c0_right","vertical","33_5"
33,5,1.6667,"r1c1_bottom_left","back_slash","33_5"
33,6,1,"r0c2_bottom_left","back_slash","33_6"
33,6,1,"r3c1_right","vertical","33_6"
33,6,1.6667,"r0c1_bottom_right","forward_slash","33_6"
33,6,1.6667,"r0c2_right","vertical","33_6"
33,6,1.6667,"r3c0_right","vertical","33_6"
33,7,1,"r1c1_right","vertical","33_7"
33,7,1,"r3c0_right","vertical","33_7"
33,7,1.3333,"r1c2_bottom_right","forward_slash","33_7"
33,7,1.3333,"r2c3_bottom_left","back_slash","33_7"
33,8,1.3333,"r1c0_bottom_left","back_slash","33_8"
33,8,1.3333,"r2c2_bottom_left","back_slash","33_8"
33,8,1.3333,"r2c2_right","vertical","33_8"
33,9,1,"r0c2_bottom_right","forward_slash","33_9"
33,9,1.3333,"r2c1_right","vertical","33_9"
33,9,1.6667,"r1c1_bottom_right","forward_slash","33_9"
33,9,1.6667,"r2c0_right","vertical","33_9"
33,10,1.3333,"r1c3_bottom_left","back_slash","33_10"
33,10,1.3333,"r2c1_bottom_right","forward_slash","33_10"
33,10,1.6667,"r2c3_bottom_right","forward_slash","33_10"
33,11,1.6667,"r1c1_bottom_right","forward_slash","33_11"
33,11,2,"r0c0_bottom_right","forward_slash","33_11"
33,11,2,"r0c1_bottom_left","back_slash","33_11"
33,11,2,"r0c1_bottom_right","forward_slash","33_11"
33,11,2,"r1c0_right","vertical","33_11"
33,11,2,"r1c1_bottom_left","back_slash","33_11"
33,11,2,"r1c2_bottom_left","back_slash","33_11"
33,11,2,"r2c0_right","vertical","33_11"
33,11,2,"r2c1_bottom_left","back_slash","33_11"
33,11,2,"r3c0_right","vertical","33_11"
33,13,1.3333,"r0c0_bottom_right","forward_slash","33_13"
33,13,1.3333,"r0c2_right","vertical","33_13"
33,13,1.6667,"r0c1_right","vertical","33_13"
33,13,1.6667,"r1c1_right","vertical","33_13"
33,14,1,"r2c0_bottom_right","forward_slash","33_14"
33,14,1.3333,"r0c3_bottom_left","back_slash","33_14"
33,14,1.3333,"r1c1_bottom_right","forward_slash","33_14"
33,14,1.3333,"r1c2_right","vertical","33_14"
33,14,1.3333,"r2c1_right","vertical","33_14"
33,14,1.3333,"r2c2_bottom_left","back_slash","33_14"
33,15,1,"r1c1_bottom_right","forward_slash","33_15"
33,15,1.3333,"r0c3_bottom_right","forward_slash","33_15"
33,15,1.3333,"r1c2_right","vertical","33_15"
33,15,1.3333,"r2c1_bottom_right","forward_slash","33_15"
33,15,1.3333,"r2c2_bottom_left","back_slash","33_15"
33,16,1.3333,"r0c1_bottom_left","back_slash","33_16"
33,16,1.3333,"r2c2_right","vertical","33_16"
33,16,1.3333,"r3c1_right","vertical","33_16"
33,17,1,"r1c2_right","vertical","33_17"
33,17,1.3333,"r1c1_right","vertical","33_17"
33,17,1.3333,"r3c1_right","vertical","33_17"
33,18,1,"r2c2_bottom_left","back_slash","33_18"
33,18,1.3333,"r0c1_bottom_right","forward_slash","33_18"
33,18,1.3333,"r0c2_bottom_right","forward_slash","33_18"
33,19,1.3333,"r0c1_right","vertical","33_19"
33,19,1.3333,"r2c1_bottom_left","back_slash","33_19"
33,19,1.3333,"r2c2_right","vertical","33_19"
33,20,1.3333,"r0c1_bottom_left","back_slash","33_20"
33,20,1.3333,"r1c1_right","vertical","33_20"
33,20,1.3333,"r2c0_bottom_right","forward_slash","33_20"
33,20,1.3333,"r2c3_bottom_right","forward_slash","33_20"
33,21,1.3333,"r0c3_bottom_left","back_slash","33_21"
33,21,1.3333,"r2c2_right","vertical","33_21"
33,21,1.6667,"r1c0_bottom_left","back_slash","33_21"
33,21,1.6667,"r1c0_right","vertical","33_21"
33,21,1.6667,"r1c1_right","vertical","33_21"
33,22,1,"r1c0_bottom_left","back_slash","33_22"
33,22,1.3333,"r0c1_right","vertical","33_22"
33,22,1.3333,"r1c2_right","vertical","33_22"
33,23,1.3333,"r3c0_right","vertical","33_23"
33,23,1.6667,"r0c0_bottom_right","forward_slash","33_23"
33,23,1.6667,"r0c1_bottom_left","back_slash","33_23"
33,24,1.3333,"r0c0_bottom_right","forward_slash","33_24"
33,24,1.3333,"r2c0_right","vertical","33_24"
33,24,1.3333,"r2c1_bottom_right","forward_slash","33_24"
33,24,1.3333,"r2c2_bottom_left","back_slash","33_24"
33,24,1.3333,"r3c1_right","vertical","33_24"
33,25,1,"r0c1_bottom_left","back_slash","33_25"
33,25,1,"r0c3_bottom_left","back_slash","33_25"
33,25,1,"r1c0_right","vertical","33_25"
33,26,1,"r0c0_right","vertical","33_26"
33,26,1.3333,"r1c0_bottom_right","forward_slash","33_26"
33,26,1.3333,"r2c2_bottom_right","forward_slash","33_26"
33,27,1.3333,"r0c2_bottom_right","forward_slash","33_27"
33,27,1.3333,"r1c1_bottom_left","back_slash","33_27"
33,27,1.3333,"r1c1_bottom_right","forward_slash","33_27"
33,27,1.3333,"r2c2_right","vertical","33_27"
33,28,1.3333,"r1c0_bottom_right","forward_slash","33_28"
33,28,1.3333,"r1c1_bottom_left","back_slash","33_28"
33,28,1.3333,"r2c1_bottom_left","back_slash","33_28"
33,29,1.3333,"r2c2_bottom_right","forward_slash","33_29"
33,29,1.6667,"r0c0_bottom_right","forward_slash","33_29"
33,29,1.6667,"r0c3_bottom_left","back_slash","33_29"
33,29,1.6667,"r2c0_bottom_right","forward_slash","33_29"
33,29,1.6667,"r2c1_bottom_left","back_slash","33_29"
33,29,1.6667,"r2c1_bottom_right","forward_slash","33_29"
33,30,1.3333,"r0c3_bottom_left","back_slash","33_30"
33,30,1.3333,"r1c0_bottom_left","back_slash","33_30"
33,30,1.3333,"r1c1_bottom_right","forward_slash","33_30"
33,31,1,"r1c1_bottom_right","forward_slash","33_31"
33,31,1.3333,"r0c2_right","vertical","33_31"
33,31,1.3333,"r1c3_bottom_left","back_slash","33_31"
33,32,1.3333,"r0c2_bottom_left","back_slash","33_32"
33,32,1.3333,"r2c1_bottom_left","back_slash","33_32"
33,32,1.6667,"r2c2_right","vertical","33_32"
33,33,1,"r0c2_bottom_left","back_slash","33_33"
33,33,1.3333,"r0c2_bottom_right","forward_slash","33_33"
33,33,1.3333,"r2c1_bottom_left","back_slash","33_33"
33,34,1.3333,"r1c1_right","vertical","33_34"
33,34,1.3333,"r2c2_right","vertical","33_34"
33,34,1.6667,"r0c1_bottom_right","forward_slash","33_34"
33,34,1.6667,"r1c1_bottom_right","forward_slash","33_34"
33,34,1.6667,"r2c1_right","vertical","33_34"
33,35,1,"r1c1_bottom_right","forward_slash","33_35"
33,35,1,"r3c1_right","vertical","33_35"
33,35,1.3333,"r1c1_bottom_left","back_slash","33_35"
33,35,1.3333,"r2c2_right","vertical","33_35"
33,36,1,"r0c1_bottom_left","back_slash","33_36"
33,36,1.3333,"r1c1_bottom_left","back_slash","33_36"
33,36,1.3333,"r2c1_bottom_left","back_slash","33_36"
33,37,1.3333,"r0c2_bottom_right","forward_slash","33_37"
33,37,1.3333,"r2c1_right","vertical","33_37"
33,37,1.3333,"r3c2_right","vertical","33_37"
33,38,1,"r1c0_bottom_right","forward_slash","33_38"
33,38,1.3333,"r2c0_bottom_right","forward_slash","33_38"
33,38,1.3333,"r2c0_right","vertical","33_38"
33,39,1.6667,"r0c3_bottom_right","forward_slash","33_39"
33,39,1.6667,"r1c0_right","vertical","33_39"
33,39,1.6667,"r2c1_bottom_left","back_slash","33_39"
33,40,1.3333,"r0c1_bottom_right","forward_slash","33_40"
33,40,1.3333,"r0c2_bottom_left","back_slash","33_40"
33,40,1.3333,"r1c1_bottom_left","back_slash","33_40"
33,40,1.3333,"r2c2_bottom_right","forward_slash","33_40"
33,41,1.3333,"r1c1_bottom_left","back_slash","33_41"
33,41,1.3333,"r2c0_right","vertical","33_41"
33,41,2,"r0c0_bottom_right","forward_slash","33_41"
33,41,2,"r0c0_right","vertical","33_41"
33,41,2,"r1c1_right","vertical","33_41"
33,41,2,"r2c1_bottom_right","forward_slash","33_41"
33,41,2,"r2c1_right","vertical","33_41"
33,41,2,"r2c2_right","vertical","33_41"
33,41,2,"r3c1_right","vertical","33_41"
33,42,1.3333,"r0c1_bottom_right","forward_slash","33_42"
33,42,1.3333,"r0c2_right","vertical","33_42"
33,42,1.3333,"r0c3_bottom_right","forward_slash","33_42"
33,42,1.3333,"r1c0_bottom_left","back_slash","33_42"
33,42,1.3333,"r1c1_bottom_left","back_slash","33_42"
33,42,1.3333,"r2c1_right","vertical","33_42"
33,42,1.3333,"r2c3_bottom_left","back_slash","33_42"
33,43,1.3333,"r2c0_bottom_right","forward_slash","33_43"
33,43,1.3333,"r2c2_bottom_left","back_slash","33_43"
33,43,1.3333,"r2c2_right","vertical","33_43"
33,44,1,"r2c3_bottom_left","back_slash","33_44"
33,44,1.3333,"r1c3_bottom_left","back_slash","33_44"
33,44,1.3333,"r3c0_right","vertical","33_44"
33,45,1,"r1c2_right","vertical","33_45"
33,45,1.3333,"r0c0_right","vertical","33_45"
33,45,1.6667,"r0c2_bottom_right","forward_slash","33_45"
33,45,1.6667,"r1c1_right","vertical","33_45"
33,45,1.6667,"r1c2_bottom_left","back_slash","33_45"
33,45,1.6667,"r2c2_bottom_left","back_slash","33_45"
33,47,1,"r0c1_bottom_right","forward_slash","33_47"
33,47,1,"r0c2_right","vertical","33_47"
33,47,1,"r2c3_bottom_left","back_slash","33_47"
33,48,1,"r2c1_bottom_left","back_slash","33_48"
33,48,1.3333,"r2c2_bottom_right","forward_slash","33_48"
33,48,1.6667,"r1c3_bottom_left","back_slash","33_48"
33,48,1.6667,"r2c0_right","vertical","33_48"
33,49,1.3333,"r0c0_right","vertical","33_49"
33,49,1.3333,"r2c1_bottom_left","back_slash","33_49"
33,49,1.3333,"r2c1_bottom_right","forward_slash","33_49"
33,50,1,"r3c1_right","vertical","33_50"
33,50,1.6667,"r2c2_right","vertical","33_50"
33,50,2,"r0c2_bottom_right","forward_slash","33_50"
33,50,2,"r1c0_bottom_left","back_slash","33_50"
33,50,2,"r1c0_bottom_right","forward_slash","33_50"
33,50,2,"r2c1_bottom_right","forward_slash","33_50"
33,50,2,"r3c0_right","vertical","33_50"
33,50,2,"r3c2_right","vertical","33_50"
33,51,1.3333,"r2c1_bottom_right","forward_slash","33_51"
33,51,1.6667,"r0c0_bottom_right","forward_slash","33_51"
33,51,1.6667,"r0c2_bottom_left","back_slash","33_51"
33,51,1.6667,"r1c0_bottom_right","forward_slash","33_51"
33,51,1.6667,"r2c0_right","vertical","33_51"
33,52,1.3333,"r1c1_bottom_left","back_slash","33_52"
33,52,1.6667,"r0c2_right","vertical","33_52"
33,52,2,"r0c0_right","vertical","33_52"
33,52,2,"r0c1_bottom_left","back_slash","33_52"
33,52,2,"r0c3_bottom_left","back_slash","33_52"
33,52,2,"r1c0_bottom_right","forward_slash","33_52"
33,52,2,"r1c2_bottom_right","forward_slash","33_52"
33,52,2,"r2c1_bottom_right","forward_slash","33_52"
33,52,2,"r2c2_bottom_left","back_slash","33_52"
33,52,2,"r2c2_bottom_right","forward_slash","33_52"
33,52,2,"r2c2_right","vertical","33_52"
33,53,1,"r2c3_bottom_left","back_slash","33_53"
33,53,1.3333,"r0c1_right","vertical","33_53"
33,53,1.3333,"r0c3_bottom_right","forward_slash","33_53"
33,54,1,"r0c3_bottom_left","back_slash","33_54"
33,54,1,"r1c0_bottom_left","back_slash","33_54"
33,54,1.3333,"r0c2_bottom_right","forward_slash","33_54"
33,54,1.3333,"r1c0_bottom_right","forward_slash","33_54"
33,55,1.3333,"r2c2_bottom_left","back_slash","33_55"
33,55,1.6667,"r2c3_bottom_right","forward_slash","33_55"
33,55,2,"r0c0_bottom_right","forward_slash","33_55"
33,55,2,"r0c1_bottom_right","forward_slash","33_55"
33,55,2,"r1c1_bottom_left","back_slash","33_55"
33,55,2,"r1c2_bottom_left","back_slash","33_55"
33,55,2,"r1c2_right","vertical","33_55"
33,55,2,"r2c1_bottom_left","back_slash","33_55"
33,55,2,"r3c0_right","vertical","33_55"
33,57,1,"r1c0_bottom_left","back_slash","33_57"
33,57,1.3333,"r2c3_bottom_left","back_slash","33_57"
33,57,1.6667,"r0c2_bottom_left","back_slash","33_57"
33,57,1.6667,"r1c3_bottom_left","back_slash","33_57"
33,58,1.3333,"r0c1_bottom_right","forward_slash","33_58"
33,58,1.3333,"r1c0_bottom_right","forward_slash","33_58"
33,58,1.6667,"r0c0_bottom_right","forward_slash","33_58"
33,58,1.6667,"r2c0_right","vertical","33_58"
33,58,1.6667,"r3c0_right","vertical","33_58"
33,59,1,"r1c2_right","vertical","33_59"
33,59,1,"r2c2_bottom_right","forward_slash","33_59"
33,59,1.3333,"r3c2_right","vertical","33_59"
33,60,1,"r2c1_bottom_left","back_slash","33_60"
33,60,1.3333,"r0c2_right","vertical","33_60"
33,60,1.3333,"r0c3_bottom_left","back_slash","33_60"
33,60,1.3333,"r1c0_bottom_right","forward_slash","33_60"
33,60,1.3333,"r2c1_bottom_right","forward_slash","33_60"
33,61,1,"r1c1_right","vertical","33_61"
33,61,1.3333,"r1c0_bottom_left","back_slash","33_61"
33,61,1.3333,"r1c0_right","vertical","33_61"
33,61,1.3333,"r1c1_bottom_right","forward_slash","33_61"
33,61,1.3333,"r3c0_right","vertical","33_61"
33,62,1.3333,"r0c1_bottom_left","back_slash","33_62"
33,62,2,"r0c2_bottom_left","back_slash","33_62"
33,62,2,"r0c3_bottom_left","back_slash","33_62"
33,62,2,"r1c1_bottom_right","forward_slash","33_62"
33,62,2,"r1c3_bottom_left","back_slash","33_62"
33,62,2,"r2c0_right","vertical","33_62"
33,62,2,"r2c2_bottom_right","forward_slash","33_62"
33,62,2,"r3c1_right","vertical","33_62"
33,62,2,"r3c2_right","vertical","33_62"
33,63,1.3333,"r1c3_bottom_left","back_slash","33_63"
33,63,1.6667,"r2c2_bottom_left","back_slash","33_63"
33,63,2,"r0c2_bottom_left","back_slash","33_63"
33,63,2,"r1c1_bottom_right","forward_slash","33_63"
33,63,2,"r2c0_right","vertical","33_63"
33,63,2,"r2c1_bottom_left","back_slash","33_63"
33,63,2,"r2c1_bottom_right","forward_slash","33_63"
33,63,2,"r2c2_bottom_right","forward_slash","33_63"
33,63,2,"r2c2_right","vertical","33_63"
33,63,2,"r3c0_right","vertical","33_63"
33,64,1.3333,"r0c2_bottom_left","back_slash","33_64"
33,64,1.3333,"r1c0_bottom_left","back_slash","33_64"
33,64,1.3333,"r1c0_right","vertical","33_64"
33,64,1.3333,"r2c0_right","vertical","33_64"
33,65,1.3333,"r0c0_bottom_right","forward_slash","33_65"
33,65,1.3333,"r0c3_bottom_right","forward_slash","33_65"
33,65,1.3333,"r2c1_bottom_right","forward_slash","33_65"
33,65,1.3333,"r2c2_right","vertical","33_65"
33,66,1,"r2c0_bottom_right","forward_slash","33_66"
33,66,1.3333,"r1c1_bottom_left","back_slash","33_66"
33,66,1.6667,"r2c2_bottom_left","back_slash","33_66"
33,66,1.6667,"r3c1_right","vertical","33_66"
33,67,1,"r1c2_right","vertical","33_67"
33,67,1.3333,"r1c2_bottom_right","forward_slash","33_67"
33,67,1.6667,"r2c1_bottom_left","back_slash","33_67"
33,68,1.3333,"r0c1_bottom_right","forward_slash","33_68"
33,68,1.3333,"r0c2_right","vertical","33_68"
33,68,1.3333,"r1c0_right","vertical","33_68"
33,68,1.3333,"r1c1_right","vertical","33_68"
33,68,1.3333,"r1c3_bottom_left","back_slash","33_68"
33,68,1.3333,"r2c1_bottom_right","forward_slash","33_68"
33,69,1.3333,"r3c1_right","vertical","33_69"
33,69,1.6667,"r0c0_right","vertical","33_69"
33,69,1.6667,"r1c2_bottom_left","back_slash","33_69"
33,69,1.6667,"r2c1_right","vertical","33_69"
33,70,1,"r0c3_bottom_left","back_slash","33_70"
33,70,1.3333,"r0c3_bottom_right","forward_slash","33_70"
33,70,1.6667,"r0c0_bottom_right","forward_slash","33_70"
33,70,1.6667,"r1c0_bottom_left","back_slash","33_70"
33,70,1.6667,"r1c1_bottom_left","back_slash","33_70"
33,70,1.6667,"r1c2_bottom_right","forward_slash","33_70"
33,71,1.3333,"r2c1_bottom_left","back_slash","33_71"
33,71,1.6667,"r0c3_bottom_right","forward_slash","33_71"
33,71,1.6667,"r1c2_bottom_left","back_slash","33_71"
33,71,1.6667,"r1c3_bottom_left","back_slash","33_71"
33,71,1.6667,"r2c2_bottom_right","forward_slash","33_71"
33,72,1.3333,"r0c2_bottom_left","back_slash","33_72"
33,72,1.3333,"r1c2_bottom_right","forward_slash","33_72"
33,72,1.6667,"r1c0_bottom_left","back_slash","33_72"
33,72,1.6667,"r3c2_right","vertical","33_72"
33,73,1.3333,"r0c1_right","vertical","33_73"
33,73,1.3333,"r2c2_bottom_left","back_slash","33_73"
33,73,1.6667,"r1c1_bottom_left","back_slash","33_73"
33,73,1.6667,"r1c2_right","vertical","33_73"
33,73,1.6667,"r2c1_bottom_right","forward_slash","33_73"
33,73,1.6667,"r2c1_right","vertical","33_73"
33,74,1.3333,"r0c1_bottom_left","back_slash","33_74"
33,74,1.3333,"r1c1_bottom_left","back_slash","33_74"
33,74,1.6667,"r0c1_right","vertical","33_74"
33,74,1.6667,"r2c1_bottom_left","back_slash","33_74"
33,75,1.3333,"r0c2_bottom_left","back_slash","33_75"
33,75,1.3333,"r0c3_bottom_left","back_slash","33_75"
33,75,1.3333,"r2c1_bottom_left","back_slash","33_75"
33,76,1.3333,"r1c2_bottom_left","back_slash","33_76"
33,76,1.6667,"r0c2_bottom_right","forward_slash","33_76"
33,76,1.6667,"r1c1_bottom_right","forward_slash","33_76"
33,77,1.3333,"r0c1_bottom_left","back_slash","33_77"
33,77,1.3333,"r0c3_bottom_left","back_slash","33_77"
33,77,1.3333,"r1c0_bottom_left","back_slash","33_77"
33,77,1.3333,"r1c0_right","vertical","33_77"
33,77,1.3333,"r2c1_right","vertical","33_77"
33,77,1.3333,"r2c2_bottom_right","forward_slash","33_77"
33,77,1.3333,"r3c1_right","vertical","33_77"
33,78,1.3333,"r3c1_right","vertical","33_78"
33,78,2,"r0c1_bottom_right","forward_slash","33_78"
33,78,2,"r0c2_bottom_right","forward_slash","33_78"
33,78,2,"r1c3_bottom_left","back_slash","33_78"
33,78,2,"r2c1_bottom_right","forward_slash","33_78"
33,78,2,"r2c3_bottom_right","forward_slash","33_78"
33,79,1.3333,"r2c2_right","vertical","33_79"
33,79,1.6667,"r0c0_right","vertical","33_79"
33,79,1.6667,"r2c1_bottom_left","back_slash","33_79"
33,79,1.6667,"r2c3_bottom_right","forward_slash","33_79"
33,79,1.6667,"r3c2_right","vertical","33_79"
33,80,1.3333,"r0c2_bottom_left","back_slash","33_80"
33,80,1.3333,"r1c0_right","vertical","33_80"
33,80,1.3333,"r1c1_bottom_right","forward_slash","33_80"
33,80,1.3333,"r1c3_bottom_left","back_slash","33_80"
33,80,1.3333,"r2c2_bottom_right","forward_slash","33_80"
33,81,1,"r1c2_bottom_left","back_slash","33_81"
33,81,1,"r1c3_bottom_left","back_slash","33_81"
33,81,1.6667,"r0c2_bottom_right","forward_slash","33_81"
33,81,1.6667,"r1c1_bottom_right","forward_slash","33_81"
33,82,1.3333,"r1c0_bottom_left","back_slash","33_82"
33,82,1.6667,"r0c2_bottom_left","back_slash","33_82"
33,82,1.6667,"r1c0_right","vertical","33_82"
33,83,1,"r1c1_bottom_left","back_slash","33_83"
33,83,1.3333,"r0c2_right","vertical","33_83"
33,83,1.3333,"r2c2_bottom_left","back_slash","33_83"
33,84,1.3333,"r1c3_bottom_left","back_slash","33_84"
33,84,1.3333,"r3c1_right","vertical","33_84"
33,84,1.6667,"r0c2_bottom_left","back_slash","33_84"
33,84,1.6667,"r2c0_bottom_right","forward_slash","33_84"
33,85,1.3333,"r0c0_bottom_right","forward_slash","33_85"
33,85,1.3333,"r1c2_right","vertical","33_85"
33,85,1.6667,"r0c1_right","vertical","33_85"
33,86,1.3333,"r0c1_right","vertical","33_86"
33,86,1.3333,"r0c2_bottom_right","forward_slash","33_86"
33,86,1.3333,"r1c3_bottom_left","back_slash","33_86"
33,87,1.3333,"r0c3_bottom_right","forward_slash","33_87"
33,87,1.6667,"r0c2_bottom_left","back_slash","33_87"
33,87,1.6667,"r2c1_bottom_right","forward_slash","33_87"
33,87,1.6667,"r2c3_bottom_right","forward_slash","33_87"
