"participant","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice","drop_marker","indecision_trial","accuracy_type"
44,"2021_Oct_20_1458","0 days 00:31:54.482073000",62,2,1.09609730000375,4767.575,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","44_62",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:31:59.687639000",62,3,1.09609730000375,9973.141,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","44_62",0,"hit"
44,"2021_Oct_20_1458","0 days 00:32:00.389946000",62,4,1.09609730000375,10675.448,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","44_62",0,NA
44,"2021_Oct_20_1458","0 days 00:32:39.143345000",64,1,1.44714470001054,1014.132,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,5,"False","44_64",0,"hit"
44,"2021_Oct_20_1458","0 days 00:32:40.945221000",64,2,1.44714470001054,2816.008,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,5,"False","44_64",0,"hit"
44,"2021_Oct_20_1458","0 days 00:32:41.680209000",64,3,1.44714470001054,3550.996,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,5,"False","44_64",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:32:42.314605000",64,4,1.44714470001054,4185.392,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,5,"False","44_64",0,NA
44,"2021_Oct_20_1458","0 days 00:32:46.851127000",65,1,2.42212939998717,1466.446,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,7,"False","44_65",0,"hit"
44,"2021_Oct_20_1458","0 days 00:32:47.618421000",65,2,2.42212939998717,2233.74,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,7,"False","44_65",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:32:49.186662000",65,3,2.42212939998717,3801.981,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,7,"False","44_65",0,"hit"
44,"2021_Oct_20_1458","0 days 00:32:49.989389000",65,4,2.42212939998717,4604.708,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,7,"False","44_65",0,NA
44,"2021_Oct_20_1458","0 days 00:32:52.339486000",66,1,0.548036799998954,1147.812,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,6,"False","44_66",0,"hit"
44,"2021_Oct_20_1458","0 days 00:32:55.408636000",66,2,0.548036799998954,4216.962,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,6,"False","44_66",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:32:55.976599000",66,3,0.548036799998954,4784.925,"line",1.3333,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,6,"False","44_66",0,"hit"
44,"2021_Oct_20_1458","0 days 00:32:56.679541000",66,4,0.548036799998954,5487.867,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,6,"False","44_66",0,NA
44,"2021_Oct_20_1458","0 days 00:33:01.331193000",67,1,0.27047789999051,3865.955,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,9,"False","44_67",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:06.537306000",67,2,0.27047789999051,9072.068,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,9,"False","44_67",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:07.688519000",67,3,0.27047789999051,10223.281,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,9,"False","44_67",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:08.456739000",67,4,0.27047789999051,10991.501,"submit",NA,NA,NA,NA,NA,"","","",1,9,"False","44_67",0,NA
44,"2021_Oct_20_1458","0 days 00:33:10.941090000",68,1,1.17686690000119,713.905,"line",1,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,5,"False","44_68",1,"hit"
44,"2021_Oct_20_1458","0 days 00:33:11.708916000",68,2,1.17686690000119,1481.731,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False","44_68",1,NA
44,"2021_Oct_20_1458","0 days 00:33:12.876030000",68,3,1.17686690000119,2648.845,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False","44_68",1,NA
44,"2021_Oct_20_1458","0 days 00:33:14.728923000",68,4,1.17686690000119,4501.738,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","released",NA,5,"False","44_68",1,NA
44,"2021_Oct_20_1458","0 days 00:33:16.130560000",68,5,1.17686690000119,5903.375,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,5,"False","44_68",1,"hit"
44,"2021_Oct_20_1458","0 days 00:33:16.931213000",68,6,1.17686690000119,6704.028,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","released",NA,5,"False","44_68",1,NA
44,"2021_Oct_20_1458","0 days 00:33:18.199008000",68,7,1.17686690000119,7971.823,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False","44_68",1,"hit"
44,"2021_Oct_20_1458","0 days 00:33:19.234421000",68,8,1.17686690000119,9007.236,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","44_68",1,NA
44,"2021_Oct_20_1458","0 days 00:33:22.302888000",69,1,0.238927500002319,2232.009,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","44_69",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:28.309088000",69,2,0.238927500002319,8238.209,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","44_69",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:33:30.411862000",69,3,0.238927500002319,10340.983,"line",1.6667,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","44_69",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:31.013778000",69,4,0.238927500002319,10942.899,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","44_69",0,NA
44,"2021_Oct_20_1458","0 days 00:33:33.915184000",70,1,0.605475899996236,1715.9,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","44_70",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:33:35.149126000",70,2,0.605475899996236,2949.842,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","44_70",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:33:36.484610000",70,3,0.605475899996236,4285.326,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","44_70",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:38.488084000",70,4,0.605475899996236,6288.8,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False","44_70",0,NA
44,"2021_Oct_20_1458","0 days 00:33:41.104941000",71,1,1.44067750000977,514.72,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False","44_71",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:33:42.640026000",71,2,1.44067750000977,2049.805,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","44_71",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:33:44.458753000",71,3,1.44067750000977,3868.532,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,4,"False","44_71",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:45.361006000",71,4,1.44067750000977,4770.785,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,4,"False","44_71",0,NA
44,"2021_Oct_20_1458","0 days 00:33:49.496868000",72,1,0.45811639999738,3116.58,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,4,"False","44_72",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:51.565381000",72,2,0.45811639999738,5185.093,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","44_72",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:33:52.682958000",72,3,0.45811639999738,6302.67,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False","44_72",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:53.602721000",72,4,0.45811639999738,7222.433,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False","44_72",0,NA
44,"2021_Oct_20_1458","0 days 00:33:56.236880000",73,1,1.25912100001005,647.506,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","44_73",0,"hit"
44,"2021_Oct_20_1458","0 days 00:33:57.404799000",73,2,1.25912100001005,1815.425,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","44_73",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:00.707784000",73,3,1.25912100001005,5118.41,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","44_73",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:34:01.425803000",73,4,1.25912100001005,5836.429,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","44_73",0,NA
44,"2021_Oct_20_1458","0 days 00:34:03.444021000",74,1,0.496441900002537,947.54,"line",1.3333,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,5,"False","44_74",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:04.478428000",74,2,0.496441900002537,1981.947,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False","44_74",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:07.731944000",74,3,0.496441900002537,5235.463,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,5,"False","44_74",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:08.501299000",74,4,0.496441900002537,6004.818,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","44_74",0,NA
44,"2021_Oct_20_1458","0 days 00:34:10.917805000",75,1,0.759599800017895,1098.101,"line",1,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,5,"False","44_75",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:13.420696000",75,2,0.759599800017895,3600.992,"line",1.3333,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,5,"False","44_75",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:14.254465000",75,3,0.759599800017895,4434.761,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","44_75",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:34:15.157631000",75,4,0.759599800017895,5337.927,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,5,"False","44_75",0,NA
44,"2021_Oct_20_1458","0 days 00:34:25.399160000",76,1,0.635045400005765,8953.637,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,7,"False","44_76",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:26.100148000",76,2,0.635045400005765,9654.625,"line",2,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,7,"False","44_76",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:30.671547000",76,3,0.635045400005765,14226.024,"line",2,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,7,"False","44_76",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:31.340234000",76,4,0.635045400005765,14894.711,"submit",NA,NA,NA,NA,NA,"","","",1,7,"False","44_76",0,NA
44,"2021_Oct_20_1458","0 days 00:34:34.091966000",77,1,0.826811100007035,1248.346,"line",1,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,4,"False","44_77",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:35.691762000",77,2,0.826811100007035,2848.142,"line",1,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,4,"False","44_77",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:36.760951000",77,3,0.826811100007035,3917.331,"line",1.3333,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,4,"False","44_77",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:37.562557000",77,4,0.826811100007035,4718.937,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","44_77",0,NA
44,"2021_Oct_20_1458","0 days 00:34:40.948436000",78,1,2.16916989997844,646.879,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False","44_78",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:44.718830000",78,2,2.16916989997844,4417.273,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False","44_78",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:46.454356000",78,3,2.16916989997844,6152.799,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,4,"False","44_78",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:46.990492000",78,4,2.16916989997844,6688.935,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","44_78",0,NA
44,"2021_Oct_20_1458","0 days 00:34:48.905084000",79,1,0.604493399994681,713.133,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","44_79",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:51.108356000",79,2,0.604493399994681,2916.405,"line",1.3333,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,3,"False","44_79",0,"hit"
44,"2021_Oct_20_1458","0 days 00:34:54.094639000",79,3,0.604493399994681,5902.688,"line",1.6667,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","44_79",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:34:54.830588000",79,4,0.604493399994681,6638.637,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","44_79",0,NA
44,"2021_Oct_20_1458","0 days 00:34:57.264091000",80,1,0.558106699987547,1314.947,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,10,"False","44_80",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:02.269392000",80,2,0.558106699987547,6320.248,"line",2,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,10,"False","44_80",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:04.321344000",80,3,0.558106699987547,8372.2,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,10,"False","44_80",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:05.089128000",80,4,0.558106699987547,9139.984,"submit",NA,NA,NA,NA,NA,"","","",1,10,"False","44_80",0,NA
44,"2021_Oct_20_1458","0 days 00:35:08.925870000",81,1,0.92026139999507,2316.12,"line",2,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,3,"False","44_81",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:35:09.926513000",81,2,0.92026139999507,3316.763,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","44_81",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:16.418596000",81,3,0.92026139999507,9808.846,"line",1.3333,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,3,"False","44_81",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:17.185995000",81,4,0.92026139999507,10576.245,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","44_81",0,NA
44,"2021_Oct_20_1458","0 days 00:35:19.269403000",82,1,0.758745500002988,681.102,"line",1,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,7,"False","44_82",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:21.238354000",82,2,0.758745500002988,2650.053,"line",2,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,7,"False","44_82",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:35:23.123727000",82,3,0.758745500002988,4535.426,"line",1,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,7,"False","44_82",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:24.059987000",82,4,0.758745500002988,5471.686,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,7,"False","44_82",0,NA
44,"2021_Oct_20_1458","0 days 00:35:26.393237000",83,1,1.19850810000207,513.355,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,4,"False","44_83",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:30.630712000",83,2,1.19850810000207,4750.83,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,4,"False","44_83",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:31.798457000",83,3,1.19850810000207,5918.575,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,4,"False","44_83",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:35:32.518558000",83,4,1.19850810000207,6638.676,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False","44_83",0,NA
44,"2021_Oct_20_1458","0 days 00:35:34.685334000",84,1,0.199736499984283,1448.54,"line",1,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,4,"False","44_84",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:35.635997000",84,2,0.199736499984283,2399.203,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False","44_84",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:36.286624000",84,3,0.199736499984283,3049.83,"line",1,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","44_84",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:36.989778000",84,4,0.199736499984283,3752.984,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","44_84",0,NA
44,"2021_Oct_20_1458","0 days 00:35:38.722051000",85,1,0.674768199998653,614.673,"line",1,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","44_85",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:41.491300000",85,2,0.674768199998653,3383.922,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","44_85",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:48.415013000",85,3,0.674768199998653,10307.635,"line",1.6667,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","44_85",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:35:49.718466000",85,4,0.674768199998653,11611.088,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","44_85",0,NA
44,"2021_Oct_20_1458","0 days 00:35:53.170256000",86,1,1.59564820001833,1248.838,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,8,"False","44_86",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:54.206166000",86,2,1.59564820001833,2284.748,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,8,"False","44_86",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:54.905168000",86,3,1.59564820001833,2983.75,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,8,"False","44_86",0,"hit"
44,"2021_Oct_20_1458","0 days 00:35:55.623658000",86,4,1.59564820001833,3702.24,"submit",NA,NA,NA,NA,NA,"","","",1,8,"False","44_86",0,NA
44,"2021_Oct_20_1458","0 days 00:36:00.360844000",87,1,0.457705000007991,3667.294,"line",1.6667,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","44_87",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:01.561533000",87,2,0.457705000007991,4867.983,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","44_87",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:36:05.865344000",87,3,0.457705000007991,9171.794,"line",1.3333,186.210298779124,400,186.210298779124,280,"r0c2_right","vertical","selected",NA,3,"False","44_87",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:06.802377000",87,4,0.457705000007991,10108.827,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","44_87",0,NA
44,"2021_Oct_20_1458","0 days 00:36:09.937081000",88,1,1.30771829999867,747.631,"line",1,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","44_88",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:11.605019000",88,2,1.30771829999867,2415.569,"line",1,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","44_88",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:21.948993000",88,3,1.30771829999867,12759.543,"line",2,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,3,"False","44_88",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:36:22.818373000",88,4,1.30771829999867,13628.923,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","44_88",0,NA
44,"2021_Oct_20_1458","0 days 00:36:26.570279000",89,1,1.1082585999975,1965.228,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","44_89",0,"false_alarm"
44,"2021_Oct_20_1458","0 days 00:36:27.638165000",89,2,1.1082585999975,3033.114,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,4,"False","44_89",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:28.505167000",89,3,1.1082585999975,3900.116,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False","44_89",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:29.173945000",89,4,1.1082585999975,4568.894,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False","44_89",0,NA
44,"2021_Oct_20_1458","0 days 00:36:30.941142000",90,1,0.718412400019588,513.821,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False","44_90",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:32.309708000",90,2,0.718412400019588,1882.387,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,5,"False","44_90",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:33.310142000",90,3,0.718412400019588,2882.821,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,5,"False","44_90",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:35.147584000",90,4,0.718412400019588,4720.263,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","44_90",0,NA
44,"2021_Oct_20_1458","0 days 00:36:37.129673000",91,1,0.816111899999669,579.841,"line",1,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False","44_91",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:39.866947000",91,2,0.816111899999669,3317.115,"line",1,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,4,"False","44_91",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:44.253070000",91,3,0.816111899999669,7703.238,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False","44_91",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:45.026734000",91,4,0.816111899999669,8476.902,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","44_91",0,NA
44,"2021_Oct_20_1458","0 days 00:36:47.991399000",92,1,0.61359409999568,1816.307,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","44_92",0,"hit"
44,"2021_Oct_20_1458","0 days 00:36:49.226040000",92,2,0.61359409999568,3050.948,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","44_92",0,"false_alarm"
