"participant","trial","is_anomaly_trial","anomaly_line_id","anomaly_group","selected_line_1","selected_line_2","selected_line_3","num_contiguous","num_non_contiguous","total_contiguous","anomaly_proportion","non_anomaly_proportion"
74,40,"True","r1c0_bottom_right",1,"r1c0_bottom_left","r2c0_bottom_right","r1c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
74,41,"True","r2c2_bottom_left",2,"r1c1_right","r2c2_bottom_right","r1c0_bottom_left",1,2,4,0.25,0.117647058823529
74,46,"True","r1c1_bottom_left",0,"r2c2_bottom_left","r1c1_bottom_right","r3c0_right",1,2,6,0.166666666666667,0.133333333333333
74,55,"True","r1c0_right",1,"r1c0_bottom_left","r2c2_bottom_right","r1c2_bottom_right",1,2,8,0.125,0.153846153846154
74,57,"True","r0c1_bottom_right",2,"r2c1_bottom_right","r0c2_bottom_right","r0c3_bottom_left",0,3,4,0,0.176470588235294
74,58,"True","r2c2_bottom_left",2,"r1c1_bottom_right","r2c1_bottom_right","r2c3_bottom_left",2,1,4,0.5,0.0588235294117647
74,65,"True","r0c2_bottom_left",2,"r2c1_bottom_right","r2c2_right","r1c3_bottom_left",0,3,4,0,0.176470588235294
74,68,"True","r2c2_bottom_left",2,"r2c0_bottom_right","r2c1_bottom_left","r1c2_bottom_left",1,2,4,0.25,0.117647058823529
74,73,"True","r2c1_bottom_right",2,"r1c0_bottom_right","r1c2_bottom_right","r0c2_bottom_right",1,2,4,0.25,0.117647058823529
74,77,"True","r1c0_right",1,"r2c2_bottom_left","r1c2_bottom_right","r2c3_bottom_left",0,3,8,0,0.230769230769231
74,79,"True","r0c1_bottom_right",2,"r1c0_bottom_right","r1c1_bottom_right","r2c1_bottom_right",1,2,4,0.25,0.117647058823529
74,84,"True","r2c1_bottom_right",2,"r2c0_bottom_right","r2c1_bottom_left","r2c3_bottom_left",1,2,4,0.25,0.117647058823529
74,90,"True","r0c2_bottom_right",2,"r2c1_bottom_left","r2c2_bottom_right","r2c3_bottom_left",0,3,4,0,0.176470588235294
74,91,"True","r2c1_right",0,"r2c0_right","r2c3_bottom_left","r1c3_bottom_left",0,3,8,0,0.230769230769231
74,94,"True","r1c1_bottom_right",0,"r1c0_bottom_right","r2c1_bottom_right","r2c1_right",0,3,6,0,0.2
74,95,"True","r0c1_bottom_right",2,"r1c1_bottom_right","r1c0_bottom_right","r1c0_right",1,2,4,0.25,0.117647058823529
76,8,"True","r2c2_bottom_left",2,"r2c3_bottom_left","r0c1_bottom_left","r0c3_bottom_right",0,3,4,0,0.176470588235294
76,12,"True","r2c2_bottom_left",2,"r2c1_bottom_left","r1c0_bottom_left","r0c1_bottom_right",0,3,4,0,0.176470588235294
76,13,"True","r1c1_right",0,"r2c2_bottom_right","r2c3_bottom_right","r1c0_bottom_left",0,3,8,0,0.230769230769231
76,15,"True","r2c1_bottom_right",2,"r2c0_bottom_right","r0c1_bottom_left","r2c3_bottom_right",0,3,4,0,0.176470588235294
76,21,"True","r2c2_right",1,"r1c0_bottom_right","r2c2_bottom_left","r1c1_bottom_right",2,1,8,0.25,0.0769230769230769
76,22,"True","r0c1_bottom_right",2,"r0c3_bottom_left","r1c0_bottom_right","r2c1_bottom_left",0,3,4,0,0.176470588235294
76,26,"True","r2c1_bottom_right",2,"r0c1_bottom_left","r0c2_bottom_right","r1c2_bottom_right",0,3,4,0,0.176470588235294
76,32,"True","r0c2_bottom_left",2,"r2c1_bottom_left","r2c1_bottom_right","r1c1_bottom_left",1,2,4,0.25,0.117647058823529
76,36,"True","r2c1_bottom_right",2,"r2c3_bottom_right","r1c0_bottom_right","r1c1_bottom_left",2,1,4,0.5,0.0588235294117647
76,38,"True","r1c1_right",0,"r0c1_bottom_right","r2c1_bottom_right","r1c3_bottom_left",1,2,8,0.125,0.153846153846154
76,41,"True","r1c2_bottom_right",1,"r2c2_bottom_right","r0c3_bottom_right","r0c0_bottom_right",0,3,6,0,0.2
76,47,"True","r2c1_right",0,"r1c0_bottom_right","r0c1_bottom_left","r1c1_bottom_left",2,1,8,0.25,0.0769230769230769
76,49,"True","r2c2_bottom_right",2,"r1c2_bottom_right","r0c3_bottom_right","r1c1_bottom_right",1,2,4,0.25,0.117647058823529
76,50,"True","r1c1_bottom_left",0,"r2c1_right","r1c2_bottom_left","r1c2_right",0,3,6,0,0.2
76,56,"True","r1c1_bottom_right",0,"r1c2_bottom_left","r0c1_bottom_right","r2c3_bottom_left",2,1,6,0.333333333333333,0.0666666666666667
76,57,"True","r2c2_bottom_right",2,"r1c2_bottom_left","r2c3_bottom_left","r0c1_bottom_left",2,1,4,0.5,0.0588235294117647
76,61,"True","r1c1_bottom_right",0,"r2c2_bottom_right","r0c3_bottom_left","r1c0_bottom_right",1,2,6,0.166666666666667,0.133333333333333
76,63,"True","r1c1_right",0,"r0c3_bottom_right","r3c1_right","r2c3_bottom_right",0,3,8,0,0.230769230769231
76,65,"True","r2c1_bottom_right",2,"r2c0_bottom_right","r1c0_bottom_left","r1c1_bottom_right",0,3,4,0,0.176470588235294
76,66,"True","r0c2_bottom_left",2,"r1c0_bottom_left","r2c2_bottom_right","r2c3_bottom_right",0,3,4,0,0.176470588235294
76,68,"True","r2c2_bottom_right",2,"r1c0_bottom_right","r2c3_bottom_left","r0c3_bottom_left",1,2,4,0.25,0.117647058823529
76,75,"True","r2c1_bottom_right",2,"r0c2_bottom_left","r1c1_bottom_left","r0c3_bottom_right",1,2,4,0.25,0.117647058823529
76,76,"True","r1c2_bottom_right",1,"r2c3_bottom_right","r0c3_bottom_left","r2c2_bottom_right",2,1,6,0.333333333333333,0.0666666666666667
76,85,"True","r2c2_bottom_left",2,"r0c1_bottom_right","r2c1_bottom_left","r0c2_right",0,3,4,0,0.176470588235294
76,91,"True","r2c2_right",1,"r0c0_bottom_right","r1c1_bottom_right","r1c0_bottom_right",1,2,8,0.125,0.153846153846154
76,93,"True","r1c1_right",0,"r1c2_bottom_left","r3c1_right","r2c3_bottom_right",1,2,8,0.125,0.153846153846154
76,94,"True","r2c1_right",0,"r2c1_bottom_right","r1c1_bottom_right","r1c3_bottom_left",2,1,8,0.25,0.0769230769230769
77,7,"True","r1c1_bottom_left",0,"r0c3_bottom_left","r2c3_bottom_right","r2c1_bottom_left",1,2,6,0.166666666666667,0.133333333333333
77,13,"True","r0c2_bottom_right",2,"r2c1_bottom_left","r1c2_bottom_right","r2c1_right",1,2,4,0.25,0.117647058823529
77,28,"True","r1c0_right",1,"r2c1_bottom_left","r2c1_bottom_right","r2c3_bottom_right",0,3,8,0,0.230769230769231
77,31,"True","r1c0_right",1,"r2c3_bottom_left","r1c1_bottom_right","r1c1_right",1,2,8,0.125,0.153846153846154
77,35,"True","r2c1_right",0,"r1c0_bottom_left","r0c2_bottom_right","r1c2_bottom_right",0,3,8,0,0.230769230769231
77,38,"True","r2c2_bottom_left",2,"r2c1_right","r2c1_bottom_left","r2c0_bottom_right",0,3,4,0,0.176470588235294
77,42,"True","r1c1_bottom_right",0,"r2c2_bottom_right","r2c3_bottom_left","r1c1_right",1,2,6,0.166666666666667,0.133333333333333
77,43,"True","r0c1_bottom_right",2,"r0c2_bottom_right","r0c2_bottom_left","r2c2_bottom_right",1,2,4,0.25,0.117647058823529
77,48,"True","r1c0_bottom_right",1,"r0c3_bottom_left","r1c2_right","r2c2_bottom_right",0,3,6,0,0.2
77,55,"True","r0c2_bottom_left",2,"r1c0_bottom_left","r2c1_bottom_left","r0c2_bottom_right",1,2,4,0.25,0.117647058823529
77,56,"True","r2c2_right",1,"r0c2_bottom_right","r0c3_bottom_right","r2c3_bottom_left",1,2,8,0.125,0.153846153846154
77,58,"True","r1c2_bottom_right",1,"r0c3_bottom_left","r0c1_bottom_right","r2c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
77,65,"True","r1c2_bottom_left",0,"r2c1_bottom_left","r1c0_right","r1c1_bottom_left",0,3,6,0,0.2
77,66,"True","r2c2_bottom_right",2,"r2c2_bottom_left","r1c0_bottom_right","r0c2_bottom_left",1,2,4,0.25,0.117647058823529
77,70,"True","r0c1_bottom_right",2,"r1c0_bottom_left","r0c0_bottom_right","r0c2_bottom_left",1,2,4,0.25,0.117647058823529
77,72,"True","r2c1_right",0,"r2c0_bottom_right","r1c2_bottom_left","r2c2_bottom_right",2,1,8,0.25,0.0769230769230769
77,74,"True","r2c2_bottom_left",2,"r1c0_bottom_right","r1c2_bottom_right","r2c3_bottom_right",0,3,4,0,0.176470588235294
77,80,"True","r0c2_bottom_left",2,"r1c2_right","r1c3_bottom_left","r3c1_right",0,3,4,0,0.176470588235294
77,85,"True","r1c2_bottom_left",0,"r2c3_bottom_left","r2c1_bottom_left","r2c0_bottom_right",0,3,6,0,0.2
77,88,"True","r2c1_right",0,"r0c2_bottom_right","r0c2_bottom_left","r1c1_bottom_right",1,2,8,0.125,0.153846153846154
77,93,"True","r0c2_bottom_left",2,"r2c1_bottom_right","r0c2_bottom_right","r2c0_bottom_right",1,2,4,0.25,0.117647058823529
77,94,"True","r0c2_bottom_right",2,"r1c0_bottom_right","r2c0_bottom_right","r2c1_right",0,3,4,0,0.176470588235294
77,96,"True","r1c2_bottom_left",0,"r0c1_bottom_right","r2c0_right","r1c0_right",0,3,6,0,0.2
77,98,"True","r2c2_bottom_left",2,"r0c2_bottom_left","r2c1_bottom_right","r0c1_bottom_left",1,2,4,0.25,0.117647058823529
78,1,"True","r1c1_bottom_left",0,"r0c1_bottom_right","r1c0_bottom_left","r2c2_bottom_left",1,2,6,0.166666666666667,0.133333333333333
78,20,"True","r1c1_bottom_right",0,"r0c1_bottom_right","r2c2_bottom_left","r2c1_right",2,1,6,0.333333333333333,0.0666666666666667
78,22,"True","r2c1_bottom_right",2,"r1c2_bottom_left","r1c1_bottom_right","r0c0_bottom_right",0,3,4,0,0.176470588235294
78,23,"True","r1c1_bottom_left",0,"r1c0_bottom_right","r2c0_right","r0c3_bottom_right",1,2,6,0.166666666666667,0.133333333333333
78,29,"True","r2c1_bottom_right",2,"r2c2_bottom_left","r1c2_bottom_right","r0c3_bottom_right",1,2,4,0.25,0.117647058823529
78,34,"True","r2c2_right",1,"r2c3_bottom_left","r1c3_bottom_left","r1c1_bottom_right",3,0,8,0.375,0
78,39,"True","r2c1_bottom_right",2,"r2c1_bottom_left","r1c0_bottom_right","r1c1_bottom_left",3,0,4,0.75,0
78,44,"True","r2c2_bottom_left",2,"r1c0_bottom_left","r2c0_bottom_right","r2c3_bottom_left",0,3,4,0,0.176470588235294
78,52,"True","r2c1_right",0,"r1c0_bottom_left","r2c2_right","r3c0_right",0,3,8,0,0.230769230769231
78,53,"True","r0c1_bottom_right",2,"r2c0_bottom_right","r0c3_bottom_right","r1c3_bottom_left",0,3,4,0,0.176470588235294
78,56,"True","r2c2_bottom_left",2,"r2c1_bottom_left","r3c1_right","r1c0_bottom_left",0,3,4,0,0.176470588235294
78,57,"True","r2c1_right",0,"r2c1_bottom_right","r1c0_bottom_right","r0c0_bottom_right",2,1,8,0.25,0.0769230769230769
78,58,"True","r2c1_bottom_right",2,"r1c0_bottom_right","r0c3_bottom_right","r1c1_right",1,2,4,0.25,0.117647058823529
78,61,"True","r2c1_bottom_right",2,"r0c0_right","r2c0_bottom_right","r2c2_bottom_right",0,3,4,0,0.176470588235294
78,62,"True","r1c0_bottom_right",1,"r0c3_bottom_right","r2c2_bottom_right","r1c3_bottom_left",0,3,6,0,0.2
78,65,"True","r1c1_right",0,"r1c1_bottom_right","r1c3_bottom_left","r2c0_bottom_right",1,2,8,0.125,0.153846153846154
78,68,"True","r2c2_bottom_left",2,"r2c2_bottom_right","r2c0_right","r0c1_bottom_right",1,2,4,0.25,0.117647058823529
78,70,"True","r2c1_bottom_right",2,"r2c0_bottom_right","r0c2_bottom_right","r1c0_bottom_right",1,2,4,0.25,0.117647058823529
78,74,"True","r2c2_right",1,"r2c2_bottom_right","r2c3_bottom_left","r1c1_bottom_right",3,0,8,0.375,0
78,76,"True","r2c2_right",1,"r2c2_bottom_right","r3c0_right","r0c1_bottom_left",1,2,8,0.125,0.153846153846154
78,83,"True","r1c2_bottom_left",0,"r0c0_right","r0c1_bottom_right","r0c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
78,84,"True","r0c1_bottom_right",2,"r2c2_right","r2c2_bottom_right","r1c3_bottom_left",0,3,4,0,0.176470588235294
78,93,"True","r1c1_right",0,"r0c2_bottom_right","r0c2_bottom_left","r2c1_bottom_left",2,1,8,0.25,0.0769230769230769
78,98,"True","r1c1_bottom_left",0,"r1c2_bottom_left","r2c2_bottom_right","r0c0_bottom_right",0,3,6,0,0.2
79,8,"True","r2c2_bottom_right",2,"r0c0_bottom_right","r0c1_bottom_right","r2c0_bottom_right",0,3,4,0,0.176470588235294
79,9,"True","r1c2_bottom_left",0,"r1c1_bottom_left","r0c1_bottom_right","r2c0_bottom_right",0,3,6,0,0.2
79,10,"True","r2c2_right",1,"r3c0_right","r2c0_bottom_right","r1c2_bottom_left",1,2,8,0.125,0.153846153846154
79,22,"True","r1c1_bottom_left",0,"r0c1_bottom_right","r2c1_bottom_left","r2c3_bottom_left",2,1,6,0.333333333333333,0.0666666666666667
79,24,"True","r2c2_bottom_right",2,"r1c0_bottom_right","r0c1_bottom_left","r1c0_bottom_left",0,3,4,0,0.176470588235294
79,25,"True","r1c2_bottom_left",0,"r0c2_bottom_right","r2c1_bottom_right","r1c2_bottom_right",2,1,6,0.333333333333333,0.0666666666666667
79,28,"True","r2c1_right",0,"r0c2_right","r1c0_bottom_right","r3c2_right",1,2,8,0.125,0.153846153846154
79,30,"True","r1c0_bottom_right",1,"r2c2_bottom_right","r0c1_bottom_left","r1c0_bottom_left",2,1,6,0.333333333333333,0.0666666666666667
79,32,"True","r2c1_bottom_right",2,"r1c0_bottom_left","r1c0_right","r0c1_bottom_right",0,3,4,0,0.176470588235294
79,33,"True","r2c2_bottom_right",2,"r2c1_bottom_left","r2c0_bottom_right","r1c2_bottom_right",0,3,4,0,0.176470588235294
79,35,"True","r2c1_right",0,"r1c1_bottom_left","r0c0_bottom_right","r1c0_bottom_left",1,2,8,0.125,0.153846153846154
79,38,"True","r0c2_bottom_left",2,"r1c0_bottom_right","r0c2_bottom_right","r1c2_bottom_right",1,2,4,0.25,0.117647058823529
79,40,"True","r1c0_right",1,"r2c1_bottom_left","r2c2_bottom_right","r0c3_bottom_right",0,3,8,0,0.230769230769231
79,41,"True","r0c2_bottom_left",2,"r1c1_bottom_left","r2c2_bottom_right","r1c2_bottom_left",1,2,4,0.25,0.117647058823529
79,45,"True","r0c1_bottom_right",2,"r1c1_bottom_left","r1c0_bottom_right","r2c1_bottom_right",1,2,4,0.25,0.117647058823529
79,46,"True","r1c1_bottom_right",0,"r1c1_bottom_left","r0c1_bottom_left","r0c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
79,48,"True","r0c2_bottom_left",2,"r0c1_bottom_right","r0c3_bottom_right","r0c1_right",1,2,4,0.25,0.117647058823529
79,49,"True","r2c1_bottom_right",2,"r2c2_bottom_left","r0c2_bottom_right","r1c1_bottom_left",2,1,4,0.5,0.0588235294117647
79,51,"True","r2c2_bottom_left",2,"r0c0_bottom_right","r0c2_bottom_right","r2c1_bottom_left",0,3,4,0,0.176470588235294
79,52,"True","r2c2_bottom_right",2,"r2c0_right","r1c2_bottom_right","r0c2_bottom_left",0,3,4,0,0.176470588235294
79,53,"True","r2c1_right",0,"r1c1_bottom_left","r0c2_bottom_left","r0c3_bottom_right",1,2,8,0.125,0.153846153846154
79,54,"True","r2c2_bottom_right",2,"r2c3_bottom_right","r0c2_bottom_right","r1c3_bottom_left",0,3,4,0,0.176470588235294
79,55,"True","r2c1_bottom_right",2,"r0c1_bottom_left","r2c2_bottom_right","r0c2_right",0,3,4,0,0.176470588235294
79,61,"True","r1c0_bottom_right",1,"r0c2_bottom_right","r1c3_bottom_left","r1c2_bottom_right",0,3,6,0,0.2
79,63,"True","r1c0_right",1,"r0c2_bottom_right","r1c2_bottom_left","r2c1_right",0,3,8,0,0.230769230769231
79,64,"True","r1c2_bottom_left",0,"r1c2_bottom_right","r2c0_bottom_right","r3c1_right",1,2,6,0.166666666666667,0.133333333333333
79,66,"True","r2c2_bottom_left",2,"r1c0_bottom_right","r2c1_bottom_left","r0c2_bottom_right",0,3,4,0,0.176470588235294
79,67,"True","r1c1_right",0,"r2c1_bottom_right","r2c1_bottom_left","r0c2_bottom_left",1,2,8,0.125,0.153846153846154
79,73,"True","r0c2_bottom_right",2,"r0c2_bottom_left","r0c3_bottom_left","r0c2_right",2,1,4,0.5,0.0588235294117647
79,76,"True","r1c2_bottom_right",1,"r0c2_bottom_left","r2c3_bottom_left","r0c2_bottom_right",2,1,6,0.333333333333333,0.0666666666666667
79,79,"True","r1c2_bottom_right",1,"r1c0_bottom_right","r0c0_right","r0c2_bottom_left",0,3,6,0,0.2
79,84,"True","r1c1_right",0,"r0c1_bottom_right","r0c3_bottom_left","r0c0_bottom_right",2,1,8,0.25,0.0769230769230769
79,86,"True","r1c1_bottom_left",0,"r2c2_bottom_left","r1c2_bottom_right","r2c3_bottom_left",0,3,6,0,0.2
79,87,"True","r0c2_bottom_right",2,"r1c1_bottom_left","r0c3_bottom_right","r0c3_bottom_left",1,2,4,0.25,0.117647058823529
79,88,"True","r2c2_bottom_left",2,"r2c2_bottom_right","r0c2_bottom_left","r2c1_bottom_left",1,2,4,0.25,0.117647058823529
79,93,"True","r1c1_bottom_left",0,"r2c2_bottom_left","r0c1_bottom_right","r0c3_bottom_right",1,2,6,0.166666666666667,0.133333333333333
80,6,"True","r1c2_bottom_left",0,"r2c1_bottom_right","r0c3_bottom_right","r2c3_bottom_left",0,3,6,0,0.2
80,9,"True","r2c1_right",0,"r1c1_bottom_left","r2c0_bottom_right","r0c3_bottom_right",1,2,8,0.125,0.153846153846154
80,10,"True","r1c0_right",1,"r0c0_bottom_right","r0c0_right","r1c0_bottom_right",2,1,8,0.25,0.0769230769230769
80,12,"True","r2c1_right",0,"r2c3_bottom_left","r2c3_bottom_right","r2c2_bottom_right",1,2,8,0.125,0.153846153846154
80,14,"True","r1c0_right",1,"r1c0_bottom_left","r2c3_bottom_right","r1c3_bottom_left",1,2,8,0.125,0.153846153846154
80,26,"True","r2c2_bottom_right",2,"r0c1_bottom_right","r1c2_bottom_right","r1c0_bottom_left",0,3,4,0,0.176470588235294
