"subject","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice","is_anomaly_trial","anomaly_mid_x","anomaly_mid_y","anomaly_line_id","anomaly_group","drop_marker","indecision_trial","accuracy_type","selection_rt_ms_relative","accuracy_numeric"
74,"2021_Nov_12_1032","0 days 00:20:05.835825000",56,2,0.743501500000093,2182.38,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_56",0,"hit",1768.539,1
74,"2021_Nov_12_1032","0 days 00:20:07.034788000",56,3,0.743501500000093,3381.343,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_56",0,"false_alarm",1198.963,0
74,"2021_Nov_12_1032","0 days 00:20:10.772565000",57,1,0.736464999999953,1080.3,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,4,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"74_57",0,"false_alarm",1080.3,0
74,"2021_Nov_12_1032","0 days 00:20:12.609851000",57,2,0.736464999999953,2917.586,"line",1,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"74_57",0,"hit",1837.286,1
74,"2021_Nov_12_1032","0 days 00:20:13.507220000",57,3,0.736464999999953,3814.955,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,4,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"74_57",0,"hit",897.369,1
74,"2021_Nov_12_1032","0 days 00:20:19.197776000",58,1,0.715583900000638,1549.535,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"74_58",0,"false_alarm",1549.535,0
74,"2021_Nov_12_1032","0 days 00:20:20.329829000",58,2,0.715583900000638,2681.588,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"74_58",0,"false_alarm",1132.053,0
74,"2021_Nov_12_1032","0 days 00:20:22.001519000",58,3,0.715583900000638,4353.278,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"74_58",0,"hit",1671.69,1
74,"2021_Nov_12_1032","0 days 00:20:25.787636000",59,1,1.76573329999974,345.877,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_59",0,"hit",345.877,1
74,"2021_Nov_12_1032","0 days 00:20:27.222754000",59,2,1.76573329999974,1780.995,"line",1,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_59",0,"hit",1435.118,1
74,"2021_Nov_12_1032","0 days 00:20:28.025058000",59,3,1.76573329999974,2583.299,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_59",0,"false_alarm",802.304,0
74,"2021_Nov_12_1032","0 days 00:20:32.697727000",60,1,2.60381909999978,299.86,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"74_60",0,"hit",299.86,1
74,"2021_Nov_12_1032","0 days 00:20:33.862670000",60,2,2.60381909999978,1464.803,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,6,"False","False",NA,NA,"",NA,"74_60",0,"hit",1164.943,1
74,"2021_Nov_12_1032","0 days 00:20:35.196546000",60,3,2.60381909999978,2798.679,"line",2,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"74_60",0,"false_alarm",1333.876,0
74,"2021_Nov_12_1032","0 days 00:20:39.618232000",61,1,1.3800626000002,261.834,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_61",0,"false_alarm",261.834,0
74,"2021_Nov_12_1032","0 days 00:20:40.552461000",61,2,1.3800626000002,1196.063,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_61",0,"false_alarm",934.229,0
74,"2021_Nov_12_1032","0 days 00:20:42.086349000",61,3,1.3800626000002,2729.951,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_61",0,"false_alarm",1533.888,0
74,"2021_Nov_12_1032","0 days 00:20:46.408132000",62,1,2.13556289999997,514.683,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_62",0,"false_alarm",514.683,0
74,"2021_Nov_12_1032","0 days 00:20:47.775736000",62,2,2.13556289999997,1882.287,"line",1.6667,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"74_62",0,"hit",1367.604,1
74,"2021_Nov_12_1032","0 days 00:20:48.742484000",62,3,2.13556289999997,2849.035,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_62",0,"hit",966.748,1
74,"2021_Nov_12_1032","0 days 00:20:52.163442000",63,1,1.35356400000001,461.325,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_63",0,"hit",461.325,1
74,"2021_Nov_12_1032","0 days 00:20:53.581810000",63,2,1.35356400000001,1879.693,"line",2,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_63",0,"false_alarm",1418.368,0
74,"2021_Nov_12_1032","0 days 00:20:54.682699000",63,3,1.35356400000001,2980.582,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_63",0,"false_alarm",1100.889,0
74,"2021_Nov_12_1032","0 days 00:20:58.368754000",64,1,1.55709719999959,694.806,"line",1,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_64",0,"hit",694.806,1
74,"2021_Nov_12_1032","0 days 00:20:59.172808000",64,2,1.55709719999959,1498.86,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_64",0,"hit",804.054,1
74,"2021_Nov_12_1032","0 days 00:21:02.173139000",64,3,1.55709719999959,4499.191,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_64",0,"hit",3000.331,1
74,"2021_Nov_12_1032","0 days 00:21:05.091886000",65,1,1.09582560000035,347.613,"line",1,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","True",39.6577240843433,245.163328947261,"r0c2_bottom_left",2,"74_65",0,"false_alarm",347.613,0
74,"2021_Nov_12_1032","0 days 00:21:06.160136000",65,2,1.09582560000035,1415.863,"line",1,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,3,"False","True",39.6577240843433,245.163328947261,"r0c2_bottom_left",2,"74_65",0,"hit",1068.25,1
74,"2021_Nov_12_1032","0 days 00:21:08.360774000",65,3,1.09582560000035,3616.501,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","True",39.6577240843433,245.163328947261,"r0c2_bottom_left",2,"74_65",0,"hit",2200.638,1
74,"2021_Nov_12_1032","0 days 00:21:11.866062000",66,1,0.990266599999813,514.976,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_66",0,"false_alarm",514.976,0
74,"2021_Nov_12_1032","0 days 00:21:12.866218000",66,2,0.990266599999813,1515.132,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_66",0,"false_alarm",1000.156,0
74,"2021_Nov_12_1032","0 days 00:21:13.734018000",66,3,0.990266599999813,2382.932,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_66",0,"hit",867.8,1
74,"2021_Nov_12_1032","0 days 00:21:16.353389000",67,1,0.754715099999885,463.294,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"74_67",0,"hit",463.294,1
74,"2021_Nov_12_1032","0 days 00:21:17.254135000",67,2,0.754715099999885,1364.04,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_67",0,"hit",900.746,1
74,"2021_Nov_12_1032","0 days 00:21:20.157150000",67,3,0.754715099999885,4267.055,"line",1.3333,-106.894850610438,-169.020026316433,-106.894850610438,-289.020026316433,"r3c0_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"74_67",0,"hit",2903.015,1
74,"2021_Nov_12_1032","0 days 00:21:22.726084000",68,1,0.695797800000037,327.969,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,4,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"74_68",0,"hit",327.969,1
74,"2021_Nov_12_1032","0 days 00:21:24.126535000",68,2,0.695797800000037,1728.42,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"74_68",0,"hit",1400.451,1
74,"2021_Nov_12_1032","0 days 00:21:26.162305000",68,3,0.695797800000037,3764.19,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,4,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"74_68",0,"false_alarm",2035.77,0
74,"2021_Nov_12_1032","0 days 00:21:33.368775000",69,1,0.905569399999877,4834.563,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_69",0,"false_alarm",4834.563,0
74,"2021_Nov_12_1032","0 days 00:21:34.803517000",69,2,0.905569399999877,6269.305,"line",2,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_69",0,"false_alarm",1434.742,0
74,"2021_Nov_12_1032","0 days 00:21:38.456634000",69,3,0.905569399999877,9922.422,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_69",0,"false_alarm",3653.117,0
74,"2021_Nov_12_1032","0 days 00:21:41.860316000",70,1,1.19069430000036,446.151,"line",1,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_70",0,"hit",446.151,1
74,"2021_Nov_12_1032","0 days 00:21:43.594494000",70,2,1.19069430000036,2179.338,"line",1,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_70",0,"hit",1733.187,1
74,"2021_Nov_12_1032","0 days 00:21:45.097885000",70,3,1.19069430000036,3683.72,"line",2,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_70",0,"false_alarm",1504.382,0
74,"2021_Nov_12_1032","0 days 00:21:48.133191000",71,1,0.600930099999459,546.431,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_71",0,"false_alarm",546.431,0
74,"2021_Nov_12_1032","0 days 00:21:49.435128000",71,2,0.600930099999459,1848.368,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_71",0,"false_alarm",1301.937,0
74,"2021_Nov_12_1032","0 days 00:21:50.268384000",71,3,0.600930099999459,2681.624,"line",2,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_71",0,"false_alarm",833.256,0
74,"2021_Nov_12_1032","0 days 00:21:53.038704000",72,1,0.807410399999753,530.328,"line",1.6667,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_72",0,"false_alarm",530.328,0
74,"2021_Nov_12_1032","0 days 00:21:54.172323000",72,2,0.807410399999753,1663.947,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_72",0,"false_alarm",1133.619,0
74,"2021_Nov_12_1032","0 days 00:21:55.040260000",72,3,0.807410399999753,2531.884,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_72",0,"hit",867.937,1
74,"2021_Nov_12_1032","0 days 00:22:06.350947000",74,1,0.535661400000208,229.442,"line",1,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_74",0,"hit",229.442,1
74,"2021_Nov_12_1032","0 days 00:22:07.686430000",74,2,0.535661400000208,1564.925,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_74",0,"hit",1335.483,1
74,"2021_Nov_12_1032","0 days 00:22:09.086511000",74,3,0.535661400000208,2965.006,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_74",0,"false_alarm",1400.081,0
74,"2021_Nov_12_1032","0 days 00:22:11.723311000",75,1,0.86033260000022,330.606,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_75",0,"false_alarm",330.606,0
74,"2021_Nov_12_1032","0 days 00:22:12.857592000",75,2,0.86033260000022,1464.887,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_75",0,"false_alarm",1134.281,0
74,"2021_Nov_12_1032","0 days 00:22:14.126312000",75,3,0.86033260000022,2733.607,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_75",0,"false_alarm",1268.72,0
74,"2021_Nov_12_1032","0 days 00:22:16.526692000",76,1,0.67118549999941,479.203,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,9,"False","False",NA,NA,"",NA,"74_76",0,"hit",479.203,1
74,"2021_Nov_12_1032","0 days 00:22:17.328568000",76,2,0.67118549999941,1281.079,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,9,"False","False",NA,NA,"",NA,"74_76",0,"hit",801.876,1
74,"2021_Nov_12_1032","0 days 00:22:18.128505000",76,3,0.67118549999941,2081.016,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,9,"False","False",NA,NA,"",NA,"74_76",0,"false_alarm",799.937,0
74,"2021_Nov_12_1032","0 days 00:22:21.331922000",77,1,1.48049849999916,446.441,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,7,"False","True",-106.894850610438,150.326657894522,"r1c0_right",1,"74_77",0,"hit",446.441,1
74,"2021_Nov_12_1032","0 days 00:22:23.433557000",77,2,1.48049849999916,2548.076,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,7,"False","True",-106.894850610438,150.326657894522,"r1c0_right",1,"74_77",0,"hit",2101.635,1
74,"2021_Nov_12_1032","0 days 00:22:24.753679000",77,3,1.48049849999916,3868.198,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,7,"False","True",-106.894850610438,150.326657894522,"r1c0_right",1,"74_77",0,"hit",1320.122,1
74,"2021_Nov_12_1032","0 days 00:22:27.137697000",78,1,0.463465199999519,413.994,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"74_78",0,"hit",413.994,1
74,"2021_Nov_12_1032","0 days 00:22:28.673512000",78,2,0.463465199999519,1949.809,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_78",0,"hit",1535.815,1
74,"2021_Nov_12_1032","0 days 00:22:29.656607000",78,3,0.463465199999519,2932.904,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_78",0,"hit",983.095,1
74,"2021_Nov_12_1032","0 days 00:22:32.327421000",79,1,0.532246099999611,549.119,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,4,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"74_79",0,"hit",549.119,1
74,"2021_Nov_12_1032","0 days 00:22:32.992831000",79,2,0.532246099999611,1214.529,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"74_79",0,"false_alarm",665.41,0
74,"2021_Nov_12_1032","0 days 00:22:34.127141000",79,3,0.532246099999611,2348.839,"line",1,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,4,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"74_79",0,"hit",1134.31,1
74,"2021_Nov_12_1032","0 days 00:22:36.880161000",80,1,1.23781730000064,147.178,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_80",0,"false_alarm",147.178,0
74,"2021_Nov_12_1032","0 days 00:22:40.500719000",80,2,1.23781730000064,3767.736,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_80",0,"hit",3620.558,1
74,"2021_Nov_12_1032","0 days 00:22:41.265577000",80,3,1.23781730000064,4532.594,"line",2,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"74_80",0,"false_alarm",764.858,0
74,"2021_Nov_12_1032","0 days 00:22:46.005059000",81,1,0.700891400000728,1380.455,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_81",0,"hit",1380.455,1
74,"2021_Nov_12_1032","0 days 00:22:46.873221000",81,2,0.700891400000728,2248.617,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_81",0,"hit",868.162,1
74,"2021_Nov_12_1032","0 days 00:22:47.940711000",81,3,0.700891400000728,3316.107,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"74_81",0,"false_alarm",1067.49,0
74,"2021_Nov_12_1032","0 days 00:22:51.041634000",82,1,1.40621490000012,312.906,"line",1,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"74_82",0,"hit",312.906,1
74,"2021_Nov_12_1032","0 days 00:22:52.244780000",82,2,1.40621490000012,1516.052,"line",1.6667,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,5,"False","False",NA,NA,"",NA,"74_82",0,"false_alarm",1203.146,0
74,"2021_Nov_12_1032","0 days 00:22:53.178595000",82,3,1.40621490000012,2449.867,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"74_82",0,"false_alarm",933.815,0
74,"2021_Nov_12_1032","0 days 00:22:56.317727000",83,1,0.443456699999842,1199.804,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,10,"False","False",NA,NA,"",NA,"74_83",0,"hit",1199.804,1
74,"2021_Nov_12_1032","0 days 00:22:57.582881000",83,2,0.443456699999842,2464.958,"line",2,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,10,"False","False",NA,NA,"",NA,"74_83",0,"hit",1265.154,1
74,"2021_Nov_12_1032","0 days 00:22:58.951815000",83,3,0.443456699999842,3833.892,"line",1,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,10,"False","False",NA,NA,"",NA,"74_83",0,"hit",1368.934,1
74,"2021_Nov_12_1032","0 days 00:23:02.688242000",84,1,1.59135140000035,246.006,"line",2,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,4,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",2,"74_84",0,"false_alarm",246.006,0
74,"2021_Nov_12_1032","0 days 00:23:03.356553000",84,2,1.59135140000035,914.317,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",2,"74_84",0,"false_alarm",668.311,0
74,"2021_Nov_12_1032","0 days 00:23:05.390562000",84,3,1.59135140000035,2948.326,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",2,"74_84",0,"false_alarm",2034.009,0
74,"2021_Nov_12_1032","0 days 00:23:07.876702000",85,1,0.727199199999632,447.19,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,9,"False","False",NA,NA,"",NA,"74_85",0,"hit",447.19,1
74,"2021_Nov_12_1032","0 days 00:23:08.844930000",85,2,0.727199199999632,1415.418,"line",2,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,9,"False","False",NA,NA,"",NA,"74_85",0,"hit",968.228,1
74,"2021_Nov_12_1032","0 days 00:23:10.513698000",85,3,0.727199199999632,3084.186,"line",2,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,9,"False","False",NA,NA,"",NA,"74_85",0,"hit",1668.768,1
74,"2021_Nov_12_1032","0 days 00:23:13.515457000",86,1,1.3552681000001,279.766,"line",1.6667,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"74_86",0,"false_alarm",279.766,0
74,"2021_Nov_12_1032","0 days 00:23:14.283187000",86,2,1.3552681000001,1047.496,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_86",0,"hit",767.73,1
74,"2021_Nov_12_1032","0 days 00:23:15.317552000",86,3,1.3552681000001,2081.861,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_86",0,"false_alarm",1034.365,0
74,"2021_Nov_12_1032","0 days 00:23:20.439066000",87,1,1.69803179999963,1950.375,"line",1.3333,-106.894850610438,-169.020026316433,-106.894850610438,-289.020026316433,"r3c0_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"74_87",0,"hit",1950.375,1
74,"2021_Nov_12_1032","0 days 00:23:24.375450000",87,2,1.69803179999963,5886.759,"line",1.3333,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"74_87",0,"hit",3936.384,1
74,"2021_Nov_12_1032","0 days 00:23:25.809812000",87,3,1.69803179999963,7321.121,"line",2,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"74_87",0,"false_alarm",1434.362,0
74,"2021_Nov_12_1032","0 days 00:23:28.997595000",88,1,0.674908900000446,631.127,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"74_88",0,"hit",631.127,1
