participant,trial_count,line_width,line_id,line_orientation
91,44,1.3333,r1c1_bottom_left,back_slash
91,44,1.3333,r3c0_right,vertical
91,45,1.0,r2c2_bottom_right,forward_slash
91,45,1.3333,r0c1_bottom_right,forward_slash
91,45,1.6667,r0c3_bottom_left,back_slash
91,45,1.6667,r2c1_right,vertical
91,46,1.0,r1c1_bottom_right,forward_slash
91,46,1.3333,r0c1_right,vertical
91,46,2.0,r1c1_right,vertical
91,46,2.0,r1c2_bottom_left,back_slash
91,46,2.0,r2c1_bottom_left,back_slash
91,46,2.0,r2c1_right,vertical
91,46,2.0,r3c0_right,vertical
91,46,2.0,r3c2_right,vertical
91,47,1.3333,r0c1_right,vertical
91,47,1.3333,r2c1_bottom_left,back_slash
91,47,1.6667,r0c0_bottom_right,forward_slash
91,48,1.0,r0c3_bottom_left,back_slash
91,48,1.0,r1c0_bottom_left,back_slash
91,48,1.3333,r1c0_bottom_right,forward_slash
91,49,1.3333,r2c1_bottom_left,back_slash
91,49,1.6667,r0c0_bottom_right,forward_slash
91,49,1.6667,r0c0_right,vertical
