"participant","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice"
91,"2021_Sep_22_1529","0 days 00:28:09.824738000",68,3,7.60138920001918,4351.298,"line",1.3333,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:28:10.611878000",68,4,7.60138920001918,5138.438,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
91,"2021_Sep_22_1529","0 days 00:28:16.465431000",69,1,4.41509959998075,816.002,"line",1.6667,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:28:17.332405000",69,2,4.41509959998075,1682.976,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:28:33.265444000",69,3,4.41509959998075,17616.015,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:28:34.067606000",69,4,4.41509959998075,18418.177,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,4,"False"
91,"2021_Sep_22_1529","0 days 00:28:36.319014000",70,1,0.967645099997753,715.037,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:28:36.985924000",70,2,0.967645099997753,1381.947,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:28:38.119622000",70,3,0.967645099997753,2515.645,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:28:40.723926000",70,4,0.967645099997753,5119.949,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
91,"2021_Sep_22_1529","0 days 00:28:43.942619000",71,1,1.77420919999713,881.554,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:28:44.843234000",71,2,1.77420919999713,1782.169,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:28:47.329351000",71,3,1.77420919999713,4268.286,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:28:49.198600000",71,4,1.77420919999713,6137.535,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False"
91,"2021_Sep_22_1529","0 days 00:28:57.271862000",72,1,6.1068959000113,1364.317,"line",2,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,9,"False"
91,"2021_Sep_22_1529","0 days 00:28:58.475926000",72,2,6.1068959000113,2568.381,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,9,"False"
91,"2021_Sep_22_1529","0 days 00:28:59.975021000",72,3,6.1068959000113,4067.476,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,9,"False"
91,"2021_Sep_22_1529","0 days 00:29:01.409206000",72,4,6.1068959000113,5501.661,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","released",NA,9,"False"
91,"2021_Sep_22_1529","0 days 00:29:02.878273000",72,5,6.1068959000113,6970.728,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,9,"False"
91,"2021_Sep_22_1529","0 days 00:29:04.128688000",72,6,6.1068959000113,8221.143,"line",2,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","released",NA,9,"False"
91,"2021_Sep_22_1529","0 days 00:29:04.863206000",72,7,6.1068959000113,8955.661,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,9,"False"
91,"2021_Sep_22_1529","0 days 00:29:05.532093000",72,8,6.1068959000113,9624.548,"submit",NA,NA,NA,NA,NA,"","","",1,9,"False"
91,"2021_Sep_22_1529","0 days 00:29:07.966396000",73,1,1.21415189999971,629.918,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:08.667014000",73,2,1.21415189999971,1330.536,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:10.202496000",73,3,1.21415189999971,2866.018,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:11.004902000",73,4,1.21415189999971,3668.424,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:12.736145000",74,1,0.671824999997625,512.621,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:13.402893000",74,2,0.671824999997625,1179.369,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:14.473067000",74,3,0.671824999997625,2249.543,"line",1.3333,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:15.057222000",74,4,0.671824999997625,2833.698,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:17.008168000",75,1,0.706866599997738,729.726,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:29:17.942825000",75,2,0.706866599997738,1664.383,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:29:18.893483000",75,3,0.706866599997738,2615.041,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:29:19.662940000",75,4,0.706866599997738,3384.498,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False"
91,"2021_Sep_22_1529","0 days 00:29:22.947619000",76,1,2.02328679998755,747.852,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:29:24.515781000",76,2,2.02328679998755,2316.014,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:29:31.222942000",76,3,2.02328679998755,9023.175,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:29:31.975166000",76,4,2.02328679998755,9775.399,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
91,"2021_Sep_22_1529","0 days 00:29:35.476730000",77,1,1.86034699997981,1063.966,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:38.646020000",77,2,1.86034699997981,4233.256,"line",1.6667,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:40.515145000",77,3,1.86034699997981,6102.381,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:41.150794000",77,4,1.86034699997981,6738.03,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:43.149393000",78,1,0.926347000000533,561.001,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:29:44.053398000",78,2,0.926347000000533,1465.006,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:29:45.319450000",78,3,0.926347000000533,2731.058,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:29:46.023118000",78,4,0.926347000000533,3434.726,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
91,"2021_Sep_22_1529","0 days 00:29:48.323922000",79,1,1.611693200015,313.638,"line",1,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:49.123623000",79,2,1.611693200015,1113.339,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:49.791557000",79,3,1.611693200015,1781.273,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:50.827946000",79,4,1.611693200015,2817.662,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:52.393832000",80,1,0.608831500023371,448.164,"line",1,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:56.297582000",80,2,0.608831500023371,4351.914,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:57.399433000",80,3,0.608831500023371,5453.765,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:29:58.334572000",80,4,0.608831500023371,6388.904,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
91,"2021_Sep_22_1529","0 days 00:30:00.252021000",81,1,0.203525499993702,1148.282,"line",1,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:30:01.653124000",81,2,0.203525499993702,2549.385,"line",1,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:30:04.439330000",81,3,0.203525499993702,5335.591,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:30:05.174559000",81,4,0.203525499993702,6070.82,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
91,"2021_Sep_22_1529","0 days 00:30:07.358596000",82,1,1.11007080000127,579.968,"line",1,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:10.962376000",82,2,1.11007080000127,4183.748,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:11.896501000",82,3,1.11007080000127,5117.873,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:12.899515000",82,4,1.11007080000127,6120.887,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:16.636028000",83,1,2.37985389999812,897.786,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:17.635525000",83,2,2.37985389999812,1897.283,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:24.442143000",83,3,2.37985389999812,8703.901,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:29.013544000",83,4,2.37985389999812,13275.302,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","released",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:30.114894000",83,5,2.37985389999812,14376.652,"line",2,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:31.765594000",83,6,2.37985389999812,16027.352,"line",2,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","released",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:32.634429000",83,7,2.37985389999812,16896.187,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:33.937289000",83,8,2.37985389999812,18199.047,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
91,"2021_Sep_22_1529","0 days 00:30:37.705495000",84,1,2.01394779997645,1095.181,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:30:37.839317000",84,2,2.01394779997645,1229.003,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","released",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:30:40.576015000",84,3,2.01394779997645,3965.701,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:30:42.360782000",84,4,2.01394779997645,5750.468,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:30:48.282884000",84,5,2.01394779997645,11672.57,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:30:52.022102000",84,6,2.01394779997645,15411.788,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,5,"False"
91,"2021_Sep_22_1529","0 days 00:30:55.256497000",85,1,1.6760374000005,931.011,"line",2,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:30:57.061259000",85,2,1.6760374000005,2735.773,"line",1,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:30:59.194306000",85,3,1.6760374000005,4868.82,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:30:59.897288000",85,4,1.6760374000005,5571.802,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
91,"2021_Sep_22_1529","0 days 00:31:03.048603000",86,1,2.22383570001693,482.444,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:04.547657000",86,2,2.22383570001693,1981.498,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:05.467175000",86,3,2.22383570001693,2901.016,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:06.303762000",86,4,2.22383570001693,3737.603,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:08.236143000",87,1,0.647205899993423,780.758,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:09.770848000",87,2,0.647205899993423,2315.463,"line",1,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:10.722037000",87,3,0.647205899993423,3266.652,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:11.557945000",87,4,0.647205899993423,4102.56,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:15.810605000",88,1,2.63153469999088,1115.256,"line",1,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:31:17.879188000",88,2,2.63153469999088,3183.839,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:31:18.596565000",88,3,2.63153469999088,3901.216,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:31:19.414350000",88,4,2.63153469999088,4719.001,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
91,"2021_Sep_22_1529","0 days 00:31:21.116559000",89,1,0.61844670001301,630.529,"line",1,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:31:23.785972000",89,2,0.61844670001301,3299.942,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:31:25.386455000",89,3,0.61844670001301,4900.425,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:31:26.055164000",89,4,0.61844670001301,5569.134,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False"
91,"2021_Sep_22_1529","0 days 00:31:33.361034000",90,1,4.6142273999867,2231.529,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:31:34.229655000",90,2,4.6142273999867,3100.15,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:31:34.896075000",90,3,4.6142273999867,3766.57,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:31:35.615653000",90,4,4.6142273999867,4486.148,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,5,"False"
91,"2021_Sep_22_1529","0 days 00:31:37.264965000",91,1,0.663315099984175,513.973,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:38.066071000",91,2,0.663315099984175,1315.079,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:40.734715000",91,3,0.663315099984175,3983.723,"line",1,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:41.602244000",91,4,0.663315099984175,4851.252,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","released",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:42.436799000",91,5,0.663315099984175,5685.807,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","released",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:44.973450000",91,6,0.663315099984175,8222.458,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:45.106670000",91,7,0.663315099984175,8355.678,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","released",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:47.809162000",91,8,0.663315099984175,11058.17,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:49.428240000",91,9,0.663315099984175,12677.248,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:50.213538000",91,10,0.663315099984175,13462.546,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False"
91,"2021_Sep_22_1529","0 days 00:31:52.463729000",92,1,1.04737509999541,662.82,"line",1,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:53.398855000",92,2,1.04737509999541,1597.946,"line",1,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:56.951198000",92,3,1.04737509999541,5150.289,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False"
91,"2021_Sep_22_1529","0 days 00:31:58.322241000",92,4,1.04737509999541,6521.332,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
91,"2021_Sep_22_1529","0 days 00:32:01.522745000",93,1,1.79896919999737,780.288,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:02.990655000",93,2,1.79896919999737,2248.198,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:08.779956000",93,3,1.79896919999737,8037.499,"line",2,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:09.780751000",93,4,1.79896919999737,9038.294,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:15.270523000",94,1,2.41560670000035,2181.675,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:32:17.103584000",94,2,2.41560670000035,4014.736,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:32:19.439022000",94,3,2.41560670000035,6350.174,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,5,"False"
91,"2021_Sep_22_1529","0 days 00:32:20.192419000",94,4,2.41560670000035,7103.571,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
91,"2021_Sep_22_1529","0 days 00:32:23.379454000",95,1,2.30138710001484,416.498,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:34.773576000",95,2,2.30138710001484,11810.62,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:40.428240000",95,3,2.30138710001484,17465.284,"line",2.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:41.564647000",95,4,2.30138710001484,18601.691,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:43.448190000",96,1,0.620704700006172,646.983,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:32:44.146661000",96,2,0.620704700006172,1345.454,"line",1.6667,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:32:47.351619000",96,3,0.620704700006172,4550.412,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,6,"False"
91,"2021_Sep_22_1529","0 days 00:32:48.172163000",96,4,0.620704700006172,5370.956,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False"
91,"2021_Sep_22_1529","0 days 00:32:53.123952000",97,1,1.70551860000705,981.344,"line",1.6667,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False"
91,"2021_Sep_22_1529","0 days 00:32:53.958227000",97,2,1.70551860000705,1815.619,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False"
