"participant","trial_count","line_width","line_id","line_orientation","drop_marker"
15,99,1.3333,"r0c2_bottom_left","back_slash","15_99"
15,99,1.3333,"r0c2_bottom_right","forward_slash","15_99"
15,99,1.3333,"r2c3_bottom_right","forward_slash","15_99"
16,0,1.3333,"r1c2_bottom_right","forward_slash","16_0"
16,0,1.3333,"r1c2_right","vertical","16_0"
16,0,2,"r0c0_right","vertical","16_0"
16,0,2,"r0c2_right","vertical","16_0"
16,0,2,"r1c0_right","vertical","16_0"
16,0,2,"r2c0_bottom_right","forward_slash","16_0"
16,0,2,"r2c2_bottom_left","back_slash","16_0"
16,0,2,"r3c1_right","vertical","16_0"
16,1,1.3333,"r2c2_right","vertical","16_1"
16,1,1.3333,"r2c3_bottom_left","back_slash","16_1"
16,1,1.6667,"r0c2_bottom_right","forward_slash","16_1"
16,2,1,"r0c2_bottom_left","back_slash","16_2"
16,2,1.3333,"r1c2_bottom_right","forward_slash","16_2"
16,2,1.6667,"r1c0_bottom_left","back_slash","16_2"
16,2,1.6667,"r2c2_bottom_left","back_slash","16_2"
16,2,1.6667,"r3c0_right","vertical","16_2"
16,3,1.3333,"r0c2_bottom_left","back_slash","16_3"
16,3,1.3333,"r0c2_bottom_right","forward_slash","16_3"
16,3,1.3333,"r1c0_bottom_left","back_slash","16_3"
16,3,1.3333,"r2c1_bottom_left","back_slash","16_3"
16,4,1.3333,"r2c0_bottom_right","forward_slash","16_4"
16,4,1.3333,"r2c2_right","vertical","16_4"
16,4,1.3333,"r3c0_right","vertical","16_4"
16,5,1,"r0c1_bottom_left","back_slash","16_5"
16,5,1.3333,"r1c2_bottom_left","back_slash","16_5"
16,5,1.6667,"r0c0_right","vertical","16_5"
16,6,1,"r0c2_bottom_left","back_slash","16_6"
16,6,1,"r0c3_bottom_left","back_slash","16_6"
16,6,2,"r0c1_bottom_right","forward_slash","16_6"
16,6,2,"r1c0_bottom_left","back_slash","16_6"
16,6,2,"r1c0_bottom_right","forward_slash","16_6"
16,6,2,"r1c1_bottom_left","back_slash","16_6"
16,6,2,"r1c2_bottom_left","back_slash","16_6"
16,6,2,"r2c0_right","vertical","16_6"
16,6,2,"r2c1_bottom_left","back_slash","16_6"
16,6,2,"r2c1_bottom_right","forward_slash","16_6"
16,6,2,"r2c2_bottom_left","back_slash","16_6"
16,7,1.3333,"r0c2_right","vertical","16_7"
16,7,1.3333,"r1c0_bottom_left","back_slash","16_7"
16,7,1.3333,"r1c1_bottom_right","forward_slash","16_7"
16,7,1.3333,"r2c0_bottom_right","forward_slash","16_7"
16,8,1,"r1c0_bottom_left","back_slash","16_8"
16,8,1.3333,"r0c0_bottom_right","forward_slash","16_8"
16,8,1.3333,"r2c0_right","vertical","16_8"
16,8,1.3333,"r3c2_right","vertical","16_8"
16,9,1,"r0c1_bottom_right","forward_slash","16_9"
16,9,1.3333,"r2c1_right","vertical","16_9"
16,9,1.6667,"r1c2_right","vertical","16_9"
16,9,1.6667,"r2c0_right","vertical","16_9"
16,10,1,"r0c0_bottom_right","forward_slash","16_10"
16,10,1,"r0c0_right","vertical","16_10"
16,10,1,"r1c2_bottom_left","back_slash","16_10"
16,11,1.3333,"r0c0_right","vertical","16_11"
16,11,1.3333,"r1c2_right","vertical","16_11"
16,11,1.3333,"r2c3_bottom_left","back_slash","16_11"
16,12,1.3333,"r0c1_bottom_left","back_slash","16_12"
16,12,1.3333,"r1c3_bottom_left","back_slash","16_12"
16,12,2,"r2c1_bottom_left","back_slash","16_12"
16,12,2,"r2c2_bottom_right","forward_slash","16_12"
16,12,2,"r3c0_right","vertical","16_12"
16,12,2,"r3c1_right","vertical","16_12"
16,13,1,"r1c0_bottom_right","forward_slash","16_13"
16,13,1.3333,"r0c3_bottom_right","forward_slash","16_13"
16,13,1.6667,"r0c0_right","vertical","16_13"
16,13,1.6667,"r2c3_bottom_left","back_slash","16_13"
16,13,1.6667,"r3c1_right","vertical","16_13"
16,14,1,"r1c1_right","vertical","16_14"
16,14,1,"r3c1_right","vertical","16_14"
16,14,2,"r1c0_bottom_left","back_slash","16_14"
16,14,2,"r1c1_bottom_right","forward_slash","16_14"
16,14,2,"r1c3_bottom_left","back_slash","16_14"
16,14,2,"r2c1_bottom_left","back_slash","16_14"
16,14,2,"r2c1_bottom_right","forward_slash","16_14"
16,14,2,"r2c1_right","vertical","16_14"
16,14,2,"r2c2_right","vertical","16_14"
16,15,1.3333,"r0c3_bottom_left","back_slash","16_15"
16,15,1.3333,"r1c1_bottom_right","forward_slash","16_15"
16,15,1.6667,"r0c0_bottom_right","forward_slash","16_15"
16,15,1.6667,"r1c1_right","vertical","16_15"
16,15,1.6667,"r2c1_bottom_right","forward_slash","16_15"
16,15,1.6667,"r2c2_right","vertical","16_15"
16,16,1,"r3c0_right","vertical","16_16"
16,16,1.3333,"r0c0_right","vertical","16_16"
16,16,1.3333,"r0c1_bottom_right","forward_slash","16_16"
16,16,1.3333,"r1c2_bottom_right","forward_slash","16_16"
16,16,1.3333,"r3c2_right","vertical","16_16"
16,18,1,"r0c1_bottom_left","back_slash","16_18"
16,18,1,"r2c2_bottom_right","forward_slash","16_18"
16,18,1.3333,"r1c2_right","vertical","16_18"
16,18,1.3333,"r2c0_right","vertical","16_18"
16,19,1,"r0c1_right","vertical","16_19"
16,19,1,"r3c1_right","vertical","16_19"
16,19,1.3333,"r0c0_bottom_right","forward_slash","16_19"
16,19,1.3333,"r0c2_bottom_right","forward_slash","16_19"
16,19,1.3333,"r2c0_bottom_right","forward_slash","16_19"
16,20,1,"r0c1_bottom_right","forward_slash","16_20"
16,20,1.3333,"r0c0_right","vertical","16_20"
16,20,1.3333,"r2c3_bottom_left","back_slash","16_20"
16,21,1.3333,"r1c1_right","vertical","16_21"
16,21,1.6667,"r0c2_bottom_left","back_slash","16_21"
16,21,1.6667,"r1c3_bottom_left","back_slash","16_21"
16,21,1.6667,"r2c0_bottom_right","forward_slash","16_21"
16,21,1.6667,"r2c2_right","vertical","16_21"
16,22,1.3333,"r0c2_right","vertical","16_22"
16,22,1.3333,"r1c0_right","vertical","16_22"
16,22,1.3333,"r1c1_bottom_left","back_slash","16_22"
16,22,1.3333,"r2c2_bottom_left","back_slash","16_22"
16,22,1.3333,"r3c0_right","vertical","16_22"
16,23,1,"r1c0_bottom_left","back_slash","16_23"
16,23,1.6667,"r0c2_bottom_left","back_slash","16_23"
16,23,1.6667,"r0c3_bottom_right","forward_slash","16_23"
16,23,1.6667,"r1c0_bottom_right","forward_slash","16_23"
16,23,1.6667,"r1c1_bottom_left","back_slash","16_23"
16,23,1.6667,"r2c2_bottom_left","back_slash","16_23"
16,23,1.6667,"r2c2_right","vertical","16_23"
16,24,1.3333,"r0c1_bottom_right","forward_slash","16_24"
16,24,1.3333,"r0c2_bottom_left","back_slash","16_24"
16,24,1.3333,"r1c0_right","vertical","16_24"
16,25,1.3333,"r1c0_bottom_left","back_slash","16_25"
16,25,1.3333,"r2c0_right","vertical","16_25"
16,25,1.3333,"r2c3_bottom_left","back_slash","16_25"
16,26,1,"r1c0_bottom_right","forward_slash","16_26"
16,26,1,"r2c2_bottom_right","forward_slash","16_26"
16,26,1.3333,"r0c2_right","vertical","16_26"
16,26,1.3333,"r1c0_bottom_left","back_slash","16_26"
16,26,1.3333,"r2c1_right","vertical","16_26"
16,27,1.3333,"r0c3_bottom_left","back_slash","16_27"
16,27,1.3333,"r1c1_bottom_left","back_slash","16_27"
16,27,1.6667,"r0c2_bottom_left","back_slash","16_27"
16,28,1,"r1c2_bottom_left","back_slash","16_28"
16,28,1.3333,"r0c2_right","vertical","16_28"
16,28,1.3333,"r2c3_bottom_right","forward_slash","16_28"
16,29,1.3333,"r1c0_bottom_right","forward_slash","16_29"
16,29,1.3333,"r1c2_right","vertical","16_29"
16,29,1.3333,"r2c1_bottom_left","back_slash","16_29"
16,29,1.3333,"r2c1_bottom_right","forward_slash","16_29"
16,29,1.3333,"r2c2_bottom_left","back_slash","16_29"
16,29,1.3333,"r2c2_bottom_right","forward_slash","16_29"
16,29,1.3333,"r2c3_bottom_left","back_slash","16_29"
16,30,1,"r0c1_right","vertical","16_30"
16,30,1,"r1c0_bottom_left","back_slash","16_30"
16,30,1,"r1c1_right","vertical","16_30"
16,30,1,"r3c0_right","vertical","16_30"
16,31,1.3333,"r1c0_bottom_right","forward_slash","16_31"
16,31,1.3333,"r1c1_right","vertical","16_31"
16,31,1.3333,"r2c1_bottom_left","back_slash","16_31"
16,31,1.3333,"r2c2_right","vertical","16_31"
16,32,1.3333,"r0c0_right","vertical","16_32"
16,32,1.3333,"r0c1_right","vertical","16_32"
16,32,1.3333,"r0c3_bottom_right","forward_slash","16_32"
16,32,1.3333,"r1c0_bottom_right","forward_slash","16_32"
16,32,1.3333,"r1c1_bottom_left","back_slash","16_32"
16,32,1.3333,"r1c1_right","vertical","16_32"
16,33,1,"r2c0_bottom_right","forward_slash","16_33"
16,33,1.3333,"r3c0_right","vertical","16_33"
16,33,1.3333,"r3c1_right","vertical","16_33"
16,34,1.6667,"r0c2_right","vertical","16_34"
16,34,1.6667,"r1c1_bottom_right","forward_slash","16_34"
16,34,1.6667,"r2c0_bottom_right","forward_slash","16_34"
16,34,1.6667,"r2c2_bottom_left","back_slash","16_34"
16,34,1.6667,"r2c3_bottom_right","forward_slash","16_34"
16,35,1.3333,"r0c0_right","vertical","16_35"
16,35,1.3333,"r0c1_bottom_right","forward_slash","16_35"
16,35,1.3333,"r0c2_right","vertical","16_35"
16,35,1.3333,"r0c3_bottom_left","back_slash","16_35"
16,35,1.3333,"r0c3_bottom_right","forward_slash","16_35"
16,36,1,"r1c2_bottom_right","forward_slash","16_36"
16,36,1.3333,"r0c2_right","vertical","16_36"
16,36,1.3333,"r1c0_right","vertical","16_36"
16,37,1,"r1c0_right","vertical","16_37"
16,37,1.3333,"r0c1_right","vertical","16_37"
16,37,1.3333,"r1c1_right","vertical","16_37"
16,37,1.3333,"r2c0_bottom_right","forward_slash","16_37"
16,38,1,"r2c3_bottom_right","forward_slash","16_38"
16,38,1.3333,"r1c0_right","vertical","16_38"
16,38,1.3333,"r1c1_right","vertical","16_38"
16,38,1.3333,"r1c2_bottom_right","forward_slash","16_38"
16,39,1,"r2c3_bottom_right","forward_slash","16_39"
16,39,1.3333,"r0c3_bottom_left","back_slash","16_39"
16,39,1.3333,"r2c3_bottom_left","back_slash","16_39"
16,40,1.3333,"r0c3_bottom_left","back_slash","16_40"
16,40,1.3333,"r1c1_bottom_right","forward_slash","16_40"
16,40,1.3333,"r2c1_bottom_left","back_slash","16_40"
16,40,1.3333,"r2c1_bottom_right","forward_slash","16_40"
16,40,1.3333,"r2c2_bottom_left","back_slash","16_40"
16,41,1,"r2c3_bottom_right","forward_slash","16_41"
16,41,1.3333,"r1c1_bottom_right","forward_slash","16_41"
16,41,1.3333,"r1c2_bottom_left","back_slash","16_41"
16,41,1.3333,"r2c1_bottom_right","forward_slash","16_41"
16,41,1.3333,"r3c1_right","vertical","16_41"
16,42,1,"r1c0_right","vertical","16_42"
16,42,1.6667,"r1c0_bottom_left","back_slash","16_42"
16,42,1.6667,"r2c1_bottom_left","back_slash","16_42"
16,43,1.3333,"r2c1_bottom_left","back_slash","16_43"
16,43,1.6667,"r0c1_bottom_right","forward_slash","16_43"
16,43,1.6667,"r2c1_bottom_right","forward_slash","16_43"
16,44,1.3333,"r0c1_bottom_right","forward_slash","16_44"
16,44,1.3333,"r0c1_right","vertical","16_44"
16,44,1.6667,"r2c1_right","vertical","16_44"
16,45,1.3333,"r2c3_bottom_right","forward_slash","16_45"
16,45,1.6667,"r2c2_bottom_right","forward_slash","16_45"
16,45,2,"r0c2_right","vertical","16_45"
16,45,2,"r0c3_bottom_left","back_slash","16_45"
16,45,2,"r1c0_bottom_right","forward_slash","16_45"
16,45,2,"r1c0_right","vertical","16_45"
16,45,2,"r1c1_bottom_right","forward_slash","16_45"
16,45,2,"r1c2_bottom_left","back_slash","16_45"
16,45,2,"r2c1_bottom_left","back_slash","16_45"
16,46,1.3333,"r0c1_bottom_right","forward_slash","16_46"
16,46,1.6667,"r0c3_bottom_right","forward_slash","16_46"
16,46,1.6667,"r3c1_right","vertical","16_46"
16,47,1.3333,"r1c0_bottom_left","back_slash","16_47"
16,47,1.3333,"r2c1_bottom_right","forward_slash","16_47"
16,47,1.6667,"r3c2_right","vertical","16_47"
16,48,1,"r1c3_bottom_left","back_slash","16_48"
16,48,1.3333,"r0c1_bottom_left","back_slash","16_48"
16,48,1.3333,"r0c2_right","vertical","16_48"
16,48,1.3333,"r2c0_right","vertical","16_48"
16,49,1.3333,"r1c2_bottom_right","forward_slash","16_49"
16,49,1.3333,"r1c2_right","vertical","16_49"
16,49,1.3333,"r2c1_bottom_left","back_slash","16_49"
16,49,1.3333,"r3c0_right","vertical","16_49"
16,50,1.3333,"r0c0_bottom_right","forward_slash","16_50"
16,50,1.3333,"r1c2_bottom_right","forward_slash","16_50"
16,50,1.6667,"r0c2_bottom_left","back_slash","16_50"
16,50,1.6667,"r1c3_bottom_left","back_slash","16_50"
16,50,1.6667,"r2c3_bottom_left","back_slash","16_50"
16,51,1,"r0c1_bottom_right","forward_slash","16_51"
16,51,1,"r0c3_bottom_left","back_slash","16_51"
16,51,1,"r1c0_bottom_right","forward_slash","16_51"
16,52,1,"r0c2_bottom_left","back_slash","16_52"
16,52,1.3333,"r0c0_bottom_right","forward_slash","16_52"
16,52,1.3333,"r2c2_bottom_left","back_slash","16_52"
16,53,1.3333,"r0c2_bottom_right","forward_slash","16_53"
16,53,1.6667,"r1c2_bottom_left","back_slash","16_53"
16,53,1.6667,"r2c2_bottom_left","back_slash","16_53"
16,54,1.3333,"r1c2_right","vertical","16_54"
16,54,1.3333,"r2c2_bottom_left","back_slash","16_54"
16,54,1.3333,"r3c1_right","vertical","16_54"
16,54,1.3333,"r3c2_right","vertical","16_54"
16,55,1.3333,"r0c2_bottom_left","back_slash","16_55"
16,55,1.3333,"r0c2_right","vertical","16_55"
16,55,1.3333,"r0c3_bottom_left","back_slash","16_55"
16,56,1.3333,"r0c1_right","vertical","16_56"
16,56,1.3333,"r2c0_bottom_right","forward_slash","16_56"
16,56,1.3333,"r2c0_right","vertical","16_56"
16,57,1.3333,"r1c0_bottom_left","back_slash","16_57"
16,57,1.3333,"r2c2_bottom_left","back_slash","16_57"
16,57,1.6667,"r1c2_bottom_right","forward_slash","16_57"
16,57,1.6667,"r2c3_bottom_left","back_slash","16_57"
16,57,1.6667,"r2c3_bottom_right","forward_slash","16_57"
16,58,1.6667,"r1c0_right","vertical","16_58"
16,58,1.6667,"r1c1_right","vertical","16_58"
16,58,1.6667,"r1c2_bottom_right","forward_slash","16_58"
16,58,1.6667,"r1c3_bottom_left","back_slash","16_58"
16,59,1,"r0c3_bottom_left","back_slash","16_59"
16,59,1.3333,"r1c2_bottom_left","back_slash","16_59"
16,59,1.3333,"r2c1_bottom_right","forward_slash","16_59"
16,59,1.3333,"r2c2_right","vertical","16_59"
16,60,1.3333,"r0c2_bottom_left","back_slash","16_60"
16,60,1.3333,"r0c2_right","vertical","16_60"
16,60,2,"r0c0_right","vertical","16_60"
16,60,2,"r0c3_bottom_left","back_slash","16_60"
16,60,2,"r1c1_bottom_left","back_slash","16_60"
16,60,2,"r2c0_right","vertical","16_60"
16,60,2,"r2c2_bottom_right","forward_slash","16_60"
16,61,1.3333,"r0c1_right","vertical","16_61"
16,61,1.3333,"r3c1_right","vertical","16_61"
16,61,1.6667,"r0c1_bottom_left","back_slash","16_61"
16,61,1.6667,"r0c2_right","vertical","16_61"
16,61,1.6667,"r0c3_bottom_left","back_slash","16_61"
16,61,1.6667,"r1c1_bottom_left","back_slash","16_61"
16,61,1.6667,"r2c2_bottom_left","back_slash","16_61"
16,62,1,"r1c2_right","vertical","16_62"
16,62,1.3333,"r1c2_bottom_right","forward_slash","16_62"
16,62,1.3333,"r2c1_right","vertical","16_62"
16,63,1,"r1c2_bottom_right","forward_slash","16_63"
16,63,1.3333,"r0c1_bottom_left","back_slash","16_63"
16,63,2,"r0c0_bottom_right","forward_slash","16_63"
16,63,2,"r0c1_bottom_right","forward_slash","16_63"
16,63,2,"r0c2_bottom_left","back_slash","16_63"
16,63,2,"r0c3_bottom_left","back_slash","16_63"
16,63,2,"r1c0_right","vertical","16_63"
16,63,2,"r1c1_bottom_left","back_slash","16_63"
16,64,1.3333,"r1c2_bottom_left","back_slash","16_64"
16,64,1.3333,"r1c3_bottom_left","back_slash","16_64"
16,64,1.3333,"r2c0_right","vertical","16_64"
16,64,1.3333,"r2c1_bottom_right","forward_slash","16_64"
16,64,1.3333,"r3c0_right","vertical","16_64"
16,65,1,"r0c3_bottom_right","forward_slash","16_65"
16,65,1,"r2c0_bottom_right","forward_slash","16_65"
16,65,1.3333,"r1c0_right","vertical","16_65"
16,65,1.3333,"r1c2_bottom_left","back_slash","16_65"
16,66,1.3333,"r0c1_bottom_right","forward_slash","16_66"
16,66,1.3333,"r1c0_right","vertical","16_66"
16,66,1.3333,"r2c2_bottom_right","forward_slash","16_66"
16,66,1.3333,"r2c2_right","vertical","16_66"
16,67,1,"r3c0_right","vertical","16_67"
16,67,1.3333,"r0c1_bottom_right","forward_slash","16_67"
16,67,1.3333,"r2c1_bottom_left","back_slash","16_67"
16,67,1.3333,"r2c1_right","vertical","16_67"
16,68,1.3333,"r2c3_bottom_left","back_slash","16_68"
16,68,1.6667,"r0c0_bottom_right","forward_slash","16_68"
16,68,1.6667,"r1c2_bottom_right","forward_slash","16_68"
16,69,1.3333,"r2c3_bottom_left","back_slash","16_69"
16,69,1.6667,"r0c0_bottom_right","forward_slash","16_69"
16,69,2,"r0c1_right","vertical","16_69"
16,69,2,"r0c3_bottom_left","back_slash","16_69"
16,69,2,"r2c0_right","vertical","16_69"
16,69,2,"r2c1_bottom_left","back_slash","16_69"
16,69,2,"r2c2_right","vertical","16_69"
16,69,2,"r3c1_right","vertical","16_69"
16,70,1,"r0c2_bottom_right","forward_slash","16_70"
16,70,1,"r2c3_bottom_right","forward_slash","16_70"
16,70,1.3333,"r1c2_bottom_right","forward_slash","16_70"
16,70,1.3333,"r2c1_right","vertical","16_70"
16,71,1.3333,"r0c0_right","vertical","16_71"
16,71,1.3333,"r1c1_bottom_left","back_slash","16_71"
16,71,1.3333,"r1c1_right","vertical","16_71"
16,71,1.3333,"r1c3_bottom_left","back_slash","16_71"
16,72,1.3333,"r0c1_bottom_left","back_slash","16_72"
16,72,1.3333,"r0c3_bottom_left","back_slash","16_72"
16,72,1.6667,"r0c0_right","vertical","16_72"
16,72,1.6667,"r0c2_right","vertical","16_72"
16,72,1.6667,"r1c1_bottom_left","back_slash","16_72"
16,73,1,"r2c1_bottom_left","back_slash","16_73"
16,73,1.6667,"r0c0_right","vertical","16_73"
16,73,2,"r0c0_bottom_right","forward_slash","16_73"
16,73,2,"r0c1_bottom_right","forward_slash","16_73"
16,73,2,"r0c1_right","vertical","16_73"
16,74,1.3333,"r0c2_bottom_left","back_slash","16_74"
16,74,1.3333,"r1c3_bottom_left","back_slash","16_74"
16,74,1.6667,"r0c1_right","vertical","16_74"
16,74,1.6667,"r0c2_right","vertical","16_74"
16,74,1.6667,"r1c1_right","vertical","16_74"
16,74,1.6667,"r2c2_bottom_right","forward_slash","16_74"
16,75,1.3333,"r0c1_bottom_right","forward_slash","16_75"
16,75,1.3333,"r2c2_bottom_left","back_slash","16_75"
16,75,1.3333,"r3c0_right","vertical","16_75"
16,76,1,"r1c0_right","vertical","16_76"
16,76,1,"r1c2_right","vertical","16_76"
16,76,1.3333,"r2c0_bottom_right","forward_slash","16_76"
16,77,1,"r0c3_bottom_left","back_slash","16_77"
16,77,1.3333,"r0c1_bottom_right","forward_slash","16_77"
16,77,1.3333,"r1c2_bottom_right","forward_slash","16_77"
16,77,1.3333,"r2c3_bottom_left","back_slash","16_77"
16,78,1.3333,"r0c0_right","vertical","16_78"
16,78,1.3333,"r0c3_bottom_right","forward_slash","16_78"
16,78,1.3333,"r1c1_bottom_right","forward_slash","16_78"
16,78,1.3333,"r3c0_right","vertical","16_78"
16,79,1.3333,"r0c1_right","vertical","16_79"
16,79,1.3333,"r2c1_right","vertical","16_79"
16,79,1.6667,"r0c3_bottom_right","forward_slash","16_79"
16,79,1.6667,"r1c0_right","vertical","16_79"
16,80,1.3333,"r2c1_bottom_right","forward_slash","16_80"
16,80,1.6667,"r2c1_bottom_left","back_slash","16_80"
16,80,2,"r0c1_bottom_left","back_slash","16_80"
16,80,2,"r0c1_bottom_right","forward_slash","16_80"
16,80,2,"r0c3_bottom_right","forward_slash","16_80"
16,80,2,"r3c0_right","vertical","16_80"
16,81,1.3333,"r0c3_bottom_left","back_slash","16_81"
16,81,1.6667,"r2c2_right","vertical","16_81"
16,81,1.6667,"r3c0_right","vertical","16_81"
16,82,1.3333,"r0c3_bottom_left","back_slash","16_82"
16,82,1.3333,"r2c2_bottom_left","back_slash","16_82"
16,82,1.3333,"r3c0_right","vertical","16_82"
16,83,1.3333,"r2c2_bottom_left","back_slash","16_83"
16,83,1.6667,"r0c1_bottom_right","forward_slash","16_83"
16,83,1.6667,"r0c2_bottom_right","forward_slash","16_83"
16,83,1.6667,"r0c2_right","vertical","16_83"
16,83,1.6667,"r1c1_bottom_left","back_slash","16_83"
16,84,1.3333,"r0c2_bottom_left","back_slash","16_84"
16,84,1.3333,"r2c1_right","vertical","16_84"
16,84,1.3333,"r2c2_bottom_left","back_slash","16_84"
16,85,1.3333,"r0c2_bottom_right","forward_slash","16_85"
16,85,1.3333,"r2c0_bottom_right","forward_slash","16_85"
16,85,1.6667,"r0c3_bottom_left","back_slash","16_85"
16,85,1.6667,"r1c2_right","vertical","16_85"
16,85,1.6667,"r2c1_bottom_left","back_slash","16_85"
16,85,1.6667,"r2c3_bottom_left","back_slash","16_85"
16,86,1.3333,"r1c2_right","vertical","16_86"
16,86,1.6667,"r0c2_bottom_left","back_slash","16_86"
16,86,1.6667,"r0c2_bottom_right","forward_slash","16_86"
16,86,1.6667,"r1c0_right","vertical","16_86"
16,87,1,"r3c2_right","vertical","16_87"
16,87,2,"r0c1_bottom_right","forward_slash","16_87"
16,87,2,"r2c1_right","vertical","16_87"
16,88,1.3333,"r0c1_right","vertical","16_88"
16,88,1.6667,"r0c0_bottom_right","forward_slash","16_88"
16,88,1.6667,"r1c2_bottom_left","back_slash","16_88"
16,89,1,"r2c2_right","vertical","16_89"
16,89,1.3333,"r1c0_bottom_left","back_slash","16_89"
16,89,1.3333,"r1c1_bottom_right","forward_slash","16_89"
16,89,1.3333,"r1c2_bottom_right","forward_slash","16_89"
16,90,1.3333,"r0c1_right","vertical","16_90"
16,90,1.3333,"r0c2_bottom_left","back_slash","16_90"
16,90,1.3333,"r1c1_bottom_left","back_slash","16_90"
16,90,1.3333,"r1c1_bottom_right","forward_slash","16_90"
16,90,1.3333,"r3c0_right","vertical","16_90"
16,91,1.3333,"r0c2_right","vertical","16_91"
16,91,1.6667,"r1c0_bottom_left","back_slash","16_91"
16,91,1.6667,"r1c0_right","vertical","16_91"
16,92,1.6667,"r0c3_bottom_right","forward_slash","16_92"
16,92,1.6667,"r3c0_right","vertical","16_92"
16,92,2,"r0c0_bottom_right","forward_slash","16_92"
16,92,2,"r0c3_bottom_left","back_slash","16_92"
16,92,2,"r1c0_right","vertical","16_92"
16,92,2,"r1c1_right","vertical","16_92"
16,92,2,"r1c2_bottom_left","back_slash","16_92"
16,92,2,"r1c3_bottom_left","back_slash","16_92"
16,92,2,"r2c2_right","vertical","16_92"
16,92,2,"r2c3_bottom_left","back_slash","16_92"
16,92,2,"r3c2_right","vertical","16_92"
16,93,1,"r0c1_right","vertical","16_93"
16,93,1,"r1c1_right","vertical","16_93"
16,93,1.3333,"r1c2_right","vertical","16_93"
16,94,1.3333,"r0c1_bottom_right","forward_slash","16_94"
16,94,1.3333,"r1c2_right","vertical","16_94"
16,94,1.3333,"r2c0_bottom_right","forward_slash","16_94"
16,95,1.6667,"r1c1_bottom_right","forward_slash","16_95"
16,95,2,"r0c0_right","vertical","16_95"
16,95,2,"r0c1_bottom_left","back_slash","16_95"
16,95,2,"r1c1_right","vertical","16_95"
16,95,2,"r1c3_bottom_left","back_slash","16_95"
16,95,2,"r2c0_right","vertical","16_95"
16,95,2,"r2c1_bottom_left","back_slash","16_95"
16,95,2,"r2c1_right","vertical","16_95"
16,95,2,"r2c3_bottom_right","forward_slash","16_95"
16,95,2,"r3c2_right","vertical","16_95"
16,96,1,"r1c0_right","vertical","16_96"
16,96,1.3333,"r0c1_right","vertical","16_96"
16,96,1.3333,"r1c2_right","vertical","16_96"
16,97,1,"r1c2_right","vertical","16_97"
16,97,1.3333,"r0c1_bottom_right","forward_slash","16_97"
16,97,1.3333,"r0c3_bottom_right","forward_slash","16_97"
16,98,1,"r1c0_bottom_left","back_slash","16_98"
16,98,1.3333,"r0c0_right","vertical","16_98"
16,98,1.6667,"r1c1_right","vertical","16_98"
16,98,1.6667,"r2c3_bottom_right","forward_slash","16_98"
16,99,1.3333,"r0c0_bottom_right","forward_slash","16_99"
16,99,1.3333,"r1c0_right","vertical","16_99"
16,99,1.6667,"r2c0_bottom_right","forward_slash","16_99"
16,99,1.6667,"r2c1_bottom_left","back_slash","16_99"
16,99,1.6667,"r2c1_bottom_right","forward_slash","16_99"
16,99,1.6667,"r3c0_right","vertical","16_99"
17,0,1.3333,"r1c0_right","vertical","17_0"
17,0,1.3333,"r1c2_bottom_right","forward_slash","17_0"
17,0,1.3333,"r2c2_bottom_right","forward_slash","17_0"
17,1,1.3333,"r0c3_bottom_left","back_slash","17_1"
17,1,1.3333,"r2c2_bottom_left","back_slash","17_1"
17,1,1.3333,"r2c3_bottom_left","back_slash","17_1"
17,1,1.3333,"r3c2_right","vertical","17_1"
17,3,1.3333,"r0c1_bottom_right","forward_slash","17_3"
17,3,1.3333,"r0c2_bottom_left","back_slash","17_3"
17,3,1.3333,"r1c0_bottom_right","forward_slash","17_3"
17,3,1.3333,"r3c0_right","vertical","17_3"
17,4,1.3333,"r1c2_right","vertical","17_4"
17,4,1.3333,"r2c1_right","vertical","17_4"
17,4,1.6667,"r0c2_bottom_left","back_slash","17_4"
17,4,1.6667,"r1c2_bottom_right","forward_slash","17_4"
17,4,1.6667,"r2c1_bottom_right","forward_slash","17_4"
17,4,1.6667,"r2c2_bottom_right","forward_slash","17_4"
17,4,1.6667,"r2c2_right","vertical","17_4"
17,4,1.6667,"r3c1_right","vertical","17_4"
17,4,1.6667,"r3c2_right","vertical","17_4"
17,5,1,"r2c1_right","vertical","17_5"
17,5,1.3333,"r2c1_bottom_left","back_slash","17_5"
17,5,1.6667,"r1c3_bottom_left","back_slash","17_5"
17,6,1.3333,"r1c0_right","vertical","17_6"
17,6,1.6667,"r0c1_bottom_left","back_slash","17_6"
17,6,2,"r0c0_bottom_right","forward_slash","17_6"
17,6,2,"r0c0_right","vertical","17_6"
17,6,2,"r0c2_bottom_right","forward_slash","17_6"
17,6,2,"r0c2_right","vertical","17_6"
17,6,2,"r0c3_bottom_right","forward_slash","17_6"
17,6,2,"r1c2_bottom_right","forward_slash","17_6"
17,6,2,"r2c0_bottom_right","forward_slash","17_6"
17,6,2,"r2c1_bottom_left","back_slash","17_6"
17,7,1.3333,"r0c0_bottom_right","forward_slash","17_7"
17,7,1.3333,"r0c0_right","vertical","17_7"
17,7,1.3333,"r0c1_bottom_left","back_slash","17_7"
17,8,1,"r1c0_bottom_right","forward_slash","17_8"
17,8,1,"r2c0_right","vertical","17_8"
17,8,1.3333,"r0c3_bottom_left","back_slash","17_8"
17,8,1.3333,"r1c2_bottom_left","back_slash","17_8"
17,8,1.3333,"r1c2_right","vertical","17_8"
