"participant","trial","is_anomaly_trial","anomaly_line_id","selected_line_1","selected_line_2","selected_line_3"
68,59,"True","r2c2_bottom_right","r2c1_bottom_left","r0c1_bottom_right","r1c2_bottom_right"
68,60,"True","r1c2_bottom_right","r1c1_right","r2c3_bottom_left","r1c1_bottom_left"
68,61,"True","r2c2_bottom_left","r2c1_right","r2c1_bottom_left","r0c1_right"
68,62,"False","","r2c0_bottom_right","r2c3_bottom_left","r3c0_right"
68,63,"True","r2c1_right","r2c2_bottom_right","r1c3_bottom_left","r0c3_bottom_right"
68,64,"False","","r2c2_bottom_right","r1c2_bottom_left","r2c2_bottom_left"
68,65,"True","r0c2_bottom_right","r1c1_bottom_right","r2c2_bottom_left","r0c0_bottom_right"
68,66,"True","r1c0_right","r0c2_bottom_left","r1c1_bottom_left","r0c1_bottom_right"
68,67,"True","r2c2_bottom_left","r1c1_bottom_right","r1c0_right","r2c2_bottom_right"
68,68,"True","r2c1_bottom_right","r1c1_bottom_right","r1c0_right","r1c3_bottom_left"
68,69,"False","","r1c2_bottom_left","r0c0_bottom_right","r1c1_right"
68,70,"True","r0c2_bottom_right","r1c1_bottom_left","r0c0_bottom_right","r0c3_bottom_right"
68,71,"True","r2c2_bottom_left","r1c2_bottom_right","r2c1_bottom_right","r1c0_bottom_right"
68,72,"True","r1c0_right","r2c2_bottom_right","r2c1_bottom_right","r2c3_bottom_right"
68,73,"True","r1c2_bottom_right","r1c0_bottom_right","r2c3_bottom_right","r0c1_bottom_right"
68,74,"False","","r0c3_bottom_right","r1c0_right","r2c2_bottom_right"
68,75,"False","","r2c1_bottom_right","r0c2_bottom_right","r0c3_bottom_right"
68,76,"False","","r0c0_bottom_right","r1c1_bottom_right","r0c1_bottom_left"
68,77,"True","r0c2_bottom_left","r1c0_bottom_right","r2c1_bottom_left","r2c3_bottom_left"
68,78,"False","","r0c1_bottom_left","r0c3_bottom_right","r0c1_bottom_right"
68,79,"False","","r2c1_bottom_right","r0c3_bottom_right","r0c2_bottom_left"
68,80,"False","","r0c1_bottom_right","r1c0_bottom_left","r2c3_bottom_right"
68,81,"False","","r1c1_bottom_right","r2c2_bottom_right","r1c2_bottom_right"
68,82,"False","","r0c2_bottom_left","r1c2_bottom_left","r2c1_right"
68,83,"True","r0c2_bottom_right","r0c2_right","r1c1_bottom_right","r2c1_right"
68,84,"True","r1c1_bottom_right","r1c1_right","r2c1_bottom_left","r0c3_bottom_left"
68,85,"False","","r0c2_bottom_right","r0c3_bottom_right","r2c1_bottom_left"
68,86,"False","","r2c0_bottom_right","r2c1_right","r3c0_right"
68,87,"False","","r0c1_bottom_right","r1c2_bottom_left","r2c3_bottom_right"
68,88,"False","","r1c1_bottom_right","r2c1_bottom_right","r1c2_bottom_left"
68,89,"False","","r1c0_right","r1c0_bottom_left","r0c1_bottom_right"
68,90,"False","","r2c1_right","r1c0_right","r0c1_right"
68,91,"True","r2c2_right","r1c1_bottom_left","r0c3_bottom_right","r0c2_bottom_right"
68,92,"False","","r0c1_bottom_right","r1c1_bottom_right","r2c3_bottom_left"
68,93,"True","r2c2_bottom_right","r1c1_bottom_right","r1c0_right","r2c2_right"
68,94,"False","","r2c3_bottom_left","r2c1_bottom_left","r0c2_bottom_left"
68,95,"True","r2c1_bottom_right","r2c2_bottom_left","r2c3_bottom_right","r1c2_bottom_left"
68,96,"True","r2c2_right","r2c2_bottom_left","r2c0_bottom_right","r0c2_bottom_left"
68,97,"True","r1c0_right","r1c1_bottom_left","r1c1_bottom_right","r1c2_bottom_right"
68,98,"True","r2c2_bottom_left","r2c2_bottom_right","r1c0_bottom_left","r2c0_bottom_right"
68,99,"False","","r0c2_bottom_right","r0c3_bottom_right","r1c1_bottom_left"
69,0,"False","","r0c1_bottom_right","r0c3_bottom_left","r2c0_bottom_right"
69,1,"True","r2c1_right","r3c1_right","r1c2_bottom_right","r1c1_bottom_left"
69,2,"False","","r1c2_bottom_right","r1c3_bottom_left","r1c2_bottom_left"
69,3,"True","r1c0_bottom_right","r0c3_bottom_left","r1c0_bottom_left","r2c1_bottom_left"
69,4,"False","","r0c2_bottom_right","r0c1_bottom_right","r2c1_bottom_left"
69,5,"False","","r0c2_bottom_left","r1c1_bottom_left","r2c2_bottom_right"
69,6,"False","","r2c3_bottom_right","r2c1_bottom_right","r0c0_bottom_right"
69,7,"False","","r1c2_bottom_left","r1c1_bottom_left","r2c2_bottom_left"
69,8,"False","","r0c0_bottom_right","r2c2_bottom_right","r1c3_bottom_left"
69,9,"False","","r2c3_bottom_left","r0c1_bottom_left","r1c3_bottom_left"
69,10,"True","r1c0_bottom_right","r2c2_bottom_left","r0c2_bottom_right","r0c3_bottom_right"
69,11,"False","","r2c3_bottom_right","r1c2_bottom_left","r2c1_bottom_left"
69,12,"True","r1c2_bottom_right","r2c2_bottom_right","r0c0_bottom_right","r0c2_bottom_right"
69,13,"True","r2c2_bottom_left","r0c1_bottom_right","r1c2_bottom_right","r0c1_bottom_left"
69,14,"True","r1c2_bottom_right","r2c3_bottom_left","r1c1_bottom_right","r1c0_bottom_left"
69,15,"False","","r2c1_bottom_right","r2c3_bottom_right","r1c0_bottom_left"
69,16,"False","","r2c3_bottom_left","r2c1_bottom_left","r0c3_bottom_left"
69,17,"True","r1c0_right","r0c3_bottom_right","r2c1_bottom_right","r2c0_bottom_right"
69,18,"False","","r0c3_bottom_left","r2c3_bottom_right","r0c0_bottom_right"
69,19,"True","r1c1_bottom_left","r0c1_bottom_right","r1c2_bottom_left","r1c0_bottom_right"
69,20,"False","","r0c0_bottom_right","r0c1_bottom_left","r1c3_bottom_left"
69,21,"False","","r0c0_bottom_right","r2c3_bottom_right","r2c3_bottom_left"
69,22,"False","","r2c1_bottom_left","r0c0_right","r2c3_bottom_right"
69,23,"True","r2c2_bottom_left","r2c3_bottom_left","r0c3_bottom_right","r1c2_bottom_right"
69,24,"False","","r1c0_bottom_left","r0c3_bottom_right","r2c2_bottom_right"
69,25,"False","","r2c3_bottom_left","r3c2_right","r2c0_bottom_right"
69,26,"False","","r1c0_bottom_right","r0c0_bottom_right","r2c3_bottom_right"
69,27,"False","","r0c3_bottom_left","r2c1_bottom_right","r0c0_bottom_right"
69,28,"True","r1c1_bottom_left","r0c2_bottom_left","r0c3_bottom_left","r1c0_bottom_right"
69,29,"False","","r0c2_bottom_left","r2c3_bottom_left","r2c1_bottom_left"
69,30,"True","r0c1_bottom_right","r2c2_bottom_right","r0c2_bottom_left","r2c1_bottom_left"
69,31,"False","","r1c1_bottom_right","r1c3_bottom_left","r2c2_bottom_left"
69,32,"False","","r1c3_bottom_left","r0c1_bottom_right","r1c0_bottom_right"
69,33,"False","","r2c2_bottom_right","r0c2_right","r1c0_bottom_right"
69,34,"False","","r1c2_bottom_left","r2c2_bottom_right","r2c1_bottom_left"
69,35,"False","","r0c0_right","r1c1_bottom_left","r2c1_bottom_right"
69,36,"False","","r2c0_right","r0c0_bottom_right","r1c3_bottom_left"
69,37,"True","r2c1_right","r1c1_bottom_left","r2c1_bottom_right","r0c1_bottom_right"
69,38,"True","r2c2_bottom_left","r2c3_bottom_left","r0c0_bottom_right","r1c2_bottom_left"
69,39,"False","","r2c1_bottom_left","r2c0_right","r1c2_bottom_left"
69,40,"True","r0c2_bottom_right","r0c3_bottom_right","r1c3_bottom_left","r2c2_bottom_right"
69,41,"False","","r0c3_bottom_right","r0c1_bottom_right","r1c1_bottom_right"
69,42,"False","","r1c2_bottom_right","r3c1_right","r0c1_right"
69,43,"False","","r1c0_bottom_left","r1c0_bottom_right","r0c1_right"
69,44,"False","","r1c2_bottom_right","r0c1_right","r2c2_bottom_right"
69,45,"False","","r0c0_bottom_right","r1c1_bottom_left","r2c1_bottom_left"
69,46,"False","","r2c1_right","r2c2_bottom_right","r0c3_bottom_left"
69,47,"True","r0c1_bottom_right","r1c1_right","r1c0_right","r2c2_bottom_right"
69,48,"False","","r0c1_bottom_right","r1c2_bottom_left","r2c3_bottom_left"
69,49,"False","","r1c1_bottom_right","r2c1_bottom_right","r1c2_right"
69,50,"False","","r2c2_bottom_left","r0c1_bottom_left","r0c2_bottom_right"
69,51,"True","r1c2_bottom_left","r1c1_bottom_left","r0c1_bottom_left","r2c3_bottom_left"
69,52,"False","","r0c0_bottom_right","r2c0_bottom_right","r2c2_bottom_right"
69,53,"False","","r1c0_bottom_left","r0c2_bottom_right","r2c3_bottom_left"
69,54,"False","","r0c3_bottom_left","r1c1_bottom_right","r0c0_bottom_right"
69,55,"False","","r0c1_bottom_left","r2c3_bottom_right","r0c2_bottom_right"
69,56,"False","","r0c3_bottom_left","r1c2_bottom_right","r2c1_right"
69,57,"False","","r0c0_right","r0c2_bottom_left","r1c2_bottom_right"
69,58,"False","","r1c1_bottom_right","r2c2_right","r0c3_bottom_right"
69,59,"True","r1c1_right","r2c2_bottom_right","r0c1_right","r0c1_bottom_left"
69,60,"False","","r0c0_bottom_right","r2c1_bottom_right","r2c2_bottom_left"
69,61,"False","","r0c1_bottom_left","r1c1_bottom_right","r0c3_bottom_left"
69,62,"False","","r0c3_bottom_left","r0c3_bottom_right","r2c3_bottom_right"
69,63,"False","","r1c0_bottom_left","r0c3_bottom_left","r1c1_bottom_right"
69,64,"False","","r1c0_bottom_left","r2c0_bottom_right","r2c1_bottom_right"
69,65,"False","","r1c1_bottom_left","r0c2_bottom_left","r1c2_bottom_left"
69,66,"False","","r0c0_bottom_right","r0c3_bottom_right","r2c2_bottom_left"
69,67,"False","","r1c1_bottom_left","r2c3_bottom_left","r2c3_bottom_right"
69,68,"False","","r1c0_bottom_right","r0c2_bottom_right","r2c3_bottom_right"
69,69,"False","","r0c1_bottom_right","r0c3_bottom_right","r2c3_bottom_right"
69,70,"False","","r2c2_bottom_right","r0c2_bottom_right","r2c1_bottom_right"
69,71,"False","","r0c2_bottom_right","r0c3_bottom_left","r1c1_bottom_left"
69,72,"False","","r0c3_bottom_left","r2c2_right","r0c0_bottom_right"
69,73,"True","r2c1_right","r0c2_bottom_left","r1c0_bottom_left","r1c1_bottom_right"
69,74,"False","","r2c3_bottom_left","r2c3_bottom_right","r0c3_bottom_left"
69,75,"True","r0c2_bottom_left","r0c0_bottom_right","r2c1_bottom_left","r1c2_bottom_left"
69,76,"True","r1c1_right","r2c0_bottom_right","r0c1_bottom_right","r2c3_bottom_left"
69,77,"False","","r0c1_bottom_right","r1c1_bottom_right","r1c2_bottom_right"
69,78,"True","r2c1_right","r0c1_bottom_left","r1c2_bottom_left","r2c3_bottom_right"
69,79,"False","","r0c2_bottom_right","r0c1_right","r2c2_bottom_right"
69,80,"True","r1c0_bottom_right","r2c1_bottom_left","r1c3_bottom_left","r0c3_bottom_right"
69,81,"False","","r0c2_bottom_left","r2c2_right","r2c3_bottom_left"
69,82,"False","","r2c2_bottom_right","r2c1_bottom_left","r2c2_bottom_left"
69,83,"False","","r1c1_bottom_right","r0c2_bottom_right","r2c2_bottom_right"
69,84,"False","","r0c2_bottom_left","r2c1_bottom_left","r0c2_right"
69,85,"True","r0c1_bottom_right","r2c2_bottom_right","r2c1_bottom_left","r2c3_bottom_right"
69,86,"False","","r1c1_right","r0c1_bottom_right","r1c3_bottom_left"
69,87,"False","","r2c1_bottom_right","r2c3_bottom_left","r0c3_bottom_left"
69,88,"True","r2c2_bottom_right","r0c3_bottom_left","r1c0_bottom_left","r2c1_bottom_left"
69,89,"False","","r2c3_bottom_right","r0c3_bottom_left","r0c2_bottom_right"
69,90,"False","","r1c2_bottom_left","r0c2_bottom_left","r0c3_bottom_left"
69,91,"True","r2c2_bottom_left","r0c3_bottom_left","r0c2_bottom_left","r2c2_right"
69,92,"False","","r2c3_bottom_left","r1c2_bottom_right","r2c1_bottom_left"
69,93,"False","","r1c1_right","r2c2_bottom_left","r2c3_bottom_right"
69,94,"False","","r1c2_bottom_right","r2c1_bottom_left","r2c0_bottom_right"
69,95,"False","","r1c2_bottom_left","r0c1_bottom_left","r2c3_bottom_right"
69,96,"False","","r0c0_bottom_right","r0c2_bottom_right","r2c3_bottom_right"
69,97,"False","","r0c3_bottom_left","r1c3_bottom_left","r0c1_bottom_left"
69,98,"True","r2c2_bottom_left","r2c1_bottom_right","r0c3_bottom_left","r0c1_bottom_left"
69,99,"True","r2c2_bottom_right","r2c3_bottom_right","r0c3_bottom_right","r0c0_bottom_right"
70,0,"False","","r2c3_bottom_left","r2c1_bottom_right","r0c0_bottom_right"
70,1,"False","","r1c2_right","r2c3_bottom_right","r1c1_right"
70,2,"True","r2c2_right","r2c1_bottom_left","r2c2_bottom_left","r0c0_bottom_right"
70,3,"False","","r1c1_bottom_right","r2c1_bottom_left","r1c3_bottom_left"
70,4,"False","","r0c3_bottom_left","r2c1_bottom_right","r0c3_bottom_right"
70,5,"False","","r2c3_bottom_left","r1c1_bottom_left","r0c2_right"
70,6,"False","","r2c2_bottom_left","r0c0_bottom_right","r1c2_bottom_left"
70,7,"True","r2c2_bottom_left","r0c3_bottom_right","r0c3_bottom_left","r0c0_right"
70,8,"False","","r2c0_right","r1c0_right","r3c1_right"
70,9,"False","","r0c1_bottom_left","r1c1_bottom_right","r0c0_bottom_right"
70,10,"False","","r0c1_bottom_right","r1c0_bottom_right","r0c3_bottom_left"
70,11,"False","","r0c2_right","r1c2_bottom_left","r2c3_bottom_left"
70,12,"False","","r1c0_bottom_right","r1c2_bottom_left","r2c1_bottom_right"
70,13,"False","","r1c2_bottom_right","r0c3_bottom_left","r2c2_bottom_left"
70,14,"False","","r0c1_bottom_left","r1c1_bottom_right","r0c3_bottom_right"
70,15,"False","","r2c2_bottom_right","r2c0_bottom_right","r2c3_bottom_left"
70,16,"False","","r0c3_bottom_left","r0c3_bottom_right","r2c0_bottom_right"
70,17,"True","r2c1_bottom_right","r1c2_bottom_left","r1c0_bottom_left","r0c2_bottom_right"
70,18,"False","","r1c2_bottom_right","r2c3_bottom_left","r2c1_bottom_right"
70,19,"True","r0c1_bottom_right","r1c0_bottom_left","r2c2_right","r2c0_bottom_right"
70,20,"False","","r2c2_bottom_left","r2c1_bottom_right","r1c2_bottom_left"
70,21,"False","","r1c2_bottom_right","r2c1_bottom_right","r1c0_bottom_left"
70,22,"False","","r0c3_bottom_left","r2c2_bottom_left","r1c1_bottom_left"
70,23,"False","","r1c2_bottom_right","r0c2_bottom_right","r0c1_bottom_left"
70,24,"True","r2c1_right","r1c0_bottom_left","r0c2_bottom_left","r0c3_bottom_right"
70,25,"False","","r1c0_bottom_left","r2c0_bottom_right","r0c1_bottom_left"
70,26,"False","","r2c1_right","r1c0_right","r0c3_bottom_left"
70,27,"False","","r1c1_bottom_left","r0c3_bottom_right","r0c2_right"
70,28,"True","r1c1_bottom_left","r3c0_right","r2c3_bottom_left","r1c3_bottom_left"
70,29,"False","","r1c2_right","r1c0_bottom_left","r0c1_bottom_right"
70,30,"False","","r2c2_bottom_right","r1c2_bottom_right","r1c0_bottom_right"
70,31,"False","","r2c2_bottom_left","r1c1_bottom_left","r0c2_bottom_left"
70,32,"True","r1c1_bottom_left","r1c2_bottom_left","r1c2_bottom_right","r1c1_right"
70,33,"True","r1c2_bottom_right","r1c1_bottom_left","r0c2_bottom_left","r1c1_bottom_right"
70,34,"False","","r2c3_bottom_right","r1c1_bottom_left","r0c0_right"
70,35,"False","","r1c1_bottom_left","r2c2_bottom_right","r1c3_bottom_left"
70,36,"False","","r2c3_bottom_left","r1c1_bottom_left","r0c2_bottom_left"
70,37,"False","","r2c2_bottom_left","r1c1_bottom_left","r0c0_bottom_right"
70,38,"False","","r2c3_bottom_right","r1c1_bottom_left","r1c2_bottom_right"
70,39,"True","r0c2_bottom_right","r1c0_bottom_left","r2c2_bottom_left","r2c0_bottom_right"
70,40,"False","","r2c2_bottom_left","r2c3_bottom_left","r1c1_bottom_left"
70,41,"False","","r1c0_bottom_right","r2c3_bottom_right","r1c2_bottom_left"
70,42,"False","","r2c1_bottom_right","r2c3_bottom_left","r1c0_right"
70,43,"False","","r2c1_bottom_right","r2c2_bottom_right","r1c2_bottom_right"
70,44,"True","r1c1_bottom_right","r0c1_bottom_left","r1c0_bottom_right","r1c2_bottom_left"
70,45,"True","r0c2_bottom_right","r1c1_bottom_right","r0c2_bottom_left","r1c3_bottom_left"
70,46,"False","","r2c3_bottom_right","r0c0_bottom_right","r0c2_bottom_right"
70,47,"False","","r2c2_bottom_left","r2c2_bottom_right","r1c1_bottom_left"
70,48,"False","","r1c1_bottom_right","r1c1_right","r1c2_bottom_left"
70,49,"False","","r2c1_bottom_right","r2c3_bottom_right","r0c2_bottom_left"
70,50,"True","r0c2_bottom_left","r1c1_right","r1c2_bottom_left","r1c1_bottom_right"
70,51,"False","","r0c2_bottom_left","r1c1_right","r0c2_bottom_right"
70,52,"False","","r0c2_bottom_left","r2c3_bottom_left","r1c3_bottom_left"
70,53,"False","","r2c2_right","r2c1_bottom_right","r1c0_bottom_left"
70,54,"False","","r2c1_bottom_right","r2c3_bottom_right","r3c2_right"
70,55,"False","","r1c0_bottom_right","r2c1_bottom_left","r2c1_bottom_right"
70,56,"False","","r2c0_right","r0c1_bottom_left","r1c2_right"
70,57,"False","","r2c1_bottom_left","r0c3_bottom_left","r0c0_bottom_right"
70,58,"False","","r0c0_bottom_right","r2c1_right","r2c3_bottom_left"
70,59,"True","r1c0_bottom_right","r2c2_bottom_right","r0c3_bottom_left","r1c2_bottom_left"
70,60,"True","r2c2_bottom_left","r2c1_bottom_right","r1c2_bottom_right","r2c2_bottom_right"
70,61,"True","r2c2_bottom_left","r0c3_bottom_left","r0c2_bottom_right","r1c0_bottom_right"
70,62,"False","","r0c2_bottom_left","r1c0_bottom_right","r2c1_bottom_right"
70,63,"True","r2c2_bottom_left","r1c1_bottom_left","r2c3_bottom_right","r0c3_bottom_left"
70,64,"True","r1c1_bottom_left","r2c3_bottom_left","r2c3_bottom_right","r0c3_bottom_left"
70,65,"True","r2c2_bottom_right","r2c1_bottom_right","r1c0_bottom_right","r2c2_bottom_left"
70,66,"False","","r2c2_bottom_left","r3c0_right","r2c3_bottom_right"
70,67,"False","","r2c1_right","r1c1_right","r1c2_bottom_right"
70,68,"False","","r0c2_bottom_right","r1c2_bottom_left","r1c2_bottom_right"
70,69,"True","r2c1_right","r1c1_bottom_right","r2c2_bottom_left","r2c3_bottom_left"
70,70,"False","","r2c0_bottom_right","r0c2_bottom_right","r0c3_bottom_left"
70,71,"False","","r2c3_bottom_left","r1c3_bottom_left","r2c0_right"
70,72,"True","r1c1_bottom_left","r2c2_bottom_left","r2c1_bottom_right","r2c0_bottom_right"
70,73,"False","","r3c0_right","r1c2_right","r1c0_right"
70,74,"False","","r3c1_right","r3c2_right","r2c3_bottom_right"
70,75,"False","","r2c2_bottom_left","r1c2_bottom_left","r1c2_right"
70,76,"False","","r1c0_bottom_left","r1c1_bottom_left","r1c2_bottom_left"
70,77,"True","r2c2_bottom_right","r1c0_bottom_right","r1c2_bottom_right","r1c3_bottom_left"
70,78,"False","","r2c2_bottom_left","r0c2_right","r0c1_bottom_right"
70,79,"False","","r1c1_right","r0c1_bottom_right","r3c2_right"
70,80,"False","","r3c1_right","r0c2_bottom_right","r1c2_bottom_right"
70,81,"False","","r2c2_bottom_right","r1c3_bottom_left","r0c1_right"
70,82,"True","r1c1_right","r2c2_bottom_left","r2c1_bottom_left","r0c2_bottom_left"
70,83,"False","","r2c1_bottom_left","r2c2_bottom_right","r0c2_bottom_left"
70,84,"False","","r2c2_right","r0c1_bottom_right","r1c1_bottom_left"
70,85,"False","","r2c1_bottom_left","r2c3_bottom_left","r0c2_right"
70,86,"False","","r1c0_right","r3c1_right","r2c1_bottom_left"
70,87,"True","r0c1_bottom_right","r2c2_bottom_right","r1c0_bottom_right","r2c3_bottom_left"
70,88,"False","","r2c2_bottom_left","r1c2_bottom_right","r0c3_bottom_left"
70,89,"False","","r1c1_bottom_right","r0c1_bottom_right","r2c0_bottom_right"
70,90,"False","","r2c0_bottom_right","r2c3_bottom_left","r1c1_right"
70,91,"True","r1c0_bottom_right","r1c2_bottom_left","r2c2_bottom_right","r2c2_bottom_left"
70,92,"False","","r1c0_bottom_right","r2c2_right","r2c2_bottom_left"
70,93,"True","r2c2_bottom_right","r1c2_right","r2c3_bottom_left","r1c1_bottom_right"
70,94,"False","","r0c1_bottom_right","r0c3_bottom_left","r1c1_right"
70,95,"False","","r1c0_bottom_left","r0c3_bottom_left","r0c1_bottom_left"
70,96,"False","","r2c2_bottom_left","r1c1_bottom_left","r0c2_bottom_left"
70,97,"False","","r2c3_bottom_right","r1c2_bottom_right","r1c0_right"
70,98,"False","","r1c3_bottom_left","r2c1_bottom_left","r2c1_bottom_right"
70,99,"False","","r1c3_bottom_left","r1c1_right","r3c1_right"
71,0,"False","","r2c0_bottom_right","r1c3_bottom_left","r2c2_bottom_left"
71,1,"True","r1c0_right","r1c3_bottom_left","r2c2_bottom_right","r2c1_bottom_left"
71,2,"False","","r1c1_bottom_right","r1c1_right","r1c2_bottom_left"
71,3,"False","","r1c2_bottom_left","r0c1_right","r2c1_bottom_right"
71,4,"False","","r1c2_bottom_left","r1c1_bottom_left","r1c0_bottom_left"
71,5,"False","","r1c1_bottom_right","r2c3_bottom_right","r0c1_bottom_left"
71,6,"False","","r2c3_bottom_left","r1c3_bottom_left","r0c3_bottom_right"
71,7,"False","","r1c1_right","r2c0_right","r2c1_bottom_left"
71,8,"False","","r2c2_bottom_left","r1c0_right","r0c2_bottom_right"
71,9,"True","r2c1_right","r2c0_right","r3c0_right","r0c3_bottom_right"
71,10,"True","r2c2_bottom_right","r1c0_bottom_right","r1c1_bottom_left","r1c0_right"
71,11,"False","","r0c3_bottom_right","r2c1_bottom_left","r2c3_bottom_right"
71,12,"False","","r2c0_right","r2c1_bottom_right","r1c1_bottom_left"
71,13,"True","r1c1_right","r2c1_bottom_right","r1c2_bottom_right","r2c3_bottom_left"
71,14,"False","","r3c1_right","r2c0_right","r2c0_bottom_right"
71,15,"False","","r1c1_bottom_right","r0c1_bottom_right","r0c1_bottom_left"
71,16,"False","","r1c2_bottom_right","r1c2_bottom_left","r1c0_right"
71,17,"False","","r2c0_bottom_right","r1c1_bottom_right","r0c1_bottom_right"
71,18,"False","","r0c2_bottom_right","r1c0_right","r0c2_bottom_left"
71,19,"True","r2c2_bottom_left","r2c3_bottom_left","r0c3_bottom_right","r0c1_bottom_left"
71,20,"True","r1c1_right","r1c0_bottom_left","r2c0_bottom_right","r3c0_right"
71,21,"True","r2c2_right","r2c0_bottom_right","r2c1_bottom_left","r1c1_right"
71,22,"False","","r1c1_right","r1c2_right","r1c0_right"
71,23,"False","","r1c0_right","r2c0_bottom_right","r1c3_bottom_left"
71,24,"False","","r1c1_bottom_right","r2c0_bottom_right","r0c2_bottom_left"
71,25,"False","","r2c1_right","r0c1_bottom_left","r2c0_right"
71,26,"False","","r1c1_right","r1c1_bottom_right","r1c0_bottom_left"
71,27,"False","","r1c2_bottom_right","r2c2_bottom_right","r1c2_right"
71,28,"False","","r0c3_bottom_left","r1c2_bottom_right","r2c1_right"
71,29,"False","","r1c0_bottom_left","r0c0_bottom_right","r2c2_bottom_left"
71,30,"False","","r0c1_bottom_left","r1c0_bottom_left","r3c1_right"
71,31,"True","r1c1_right","r1c2_bottom_right","r1c0_bottom_right","r2c2_bottom_right"
71,32,"False","","r1c1_bottom_right","r1c0_bottom_left","r2c0_right"
71,33,"True","r1c0_right","r2c1_right","r0c2_bottom_left","r1c2_bottom_right"
71,34,"True","r1c1_right","r0c2_bottom_right","r0c2_bottom_left","r1c3_bottom_left"
71,35,"False","","r1c0_bottom_left","r0c2_bottom_left","r2c2_bottom_left"
71,36,"True","r2c2_right","r2c1_bottom_left","r1c1_right","r2c3_bottom_left"
71,37,"False","","r1c1_bottom_left","r2c1_bottom_right","r2c2_right"
71,38,"True","r1c1_bottom_right","r1c1_bottom_left","r0c2_bottom_left","r1c3_bottom_left"
71,39,"False","","r2c2_bottom_left","r0c1_bottom_right","r1c0_bottom_right"
71,40,"False","","r1c0_bottom_left","r0c1_bottom_right","r2c1_bottom_left"
71,41,"False","","r1c2_bottom_left","r0c2_bottom_right","r0c1_bottom_left"
71,42,"False","","r2c2_right","r2c2_bottom_right","r2c1_bottom_right"
71,43,"False","","r2c3_bottom_left","r0c3_bottom_right","r0c3_bottom_left"
71,44,"False","","r0c2_bottom_left","r0c2_bottom_right","r0c3_bottom_left"
71,45,"False","","r1c1_bottom_right","r0c3_bottom_right","r1c3_bottom_left"
71,46,"False","","r2c1_right","r2c1_bottom_left","r1c0_right"
71,47,"True","r1c2_bottom_right","r1c1_bottom_left","r1c0_bottom_left","r0c1_bottom_right"
71,48,"False","","r1c0_bottom_left","r2c0_bottom_right","r2c1_bottom_right"
71,49,"False","","r1c1_bottom_left","r2c2_bottom_left","r0c3_bottom_left"
71,50,"False","","r1c1_bottom_right","r1c1_bottom_left","r2c1_right"
71,51,"False","","r3c1_right","r0c3_bottom_right","r2c1_bottom_left"
71,52,"False","","r2c2_bottom_left","r2c1_bottom_left","r0c2_bottom_left"
71,53,"False","","r0c2_bottom_left","r0c1_bottom_left","r2c0_right"
71,54,"False","","r0c3_bottom_left","r1c0_right","r2c2_right"
71,55,"False","","r2c0_right","r0c1_bottom_right","r1c2_bottom_left"
71,56,"False","","r0c2_bottom_right","r0c2_bottom_left","r1c1_right"
71,57,"True","r1c2_bottom_right","r1c1_bottom_left","r2c2_bottom_left","r2c2_bottom_right"
71,58,"False","","r1c1_bottom_right","r1c0_bottom_left","r2c0_right"
71,59,"True","r1c0_right","r2c1_right","r1c1_bottom_left","r2c2_bottom_left"
71,60,"False","","r2c1_bottom_right","r0c1_bottom_right","r0c1_bottom_left"
71,61,"False","","r1c1_bottom_right","r2c1_bottom_left","r2c0_right"
71,62,"True","r0c2_bottom_right","r1c3_bottom_left","r2c3_bottom_right","r0c0_bottom_right"
71,63,"False","","r1c2_bottom_right","r1c2_right","r0c1_bottom_left"
71,64,"True","r2c1_bottom_right","r1c1_bottom_right","r0c2_bottom_left","r0c3_bottom_left"
71,65,"False","","r1c2_bottom_left","r2c2_bottom_left","r2c1_bottom_left"
71,66,"False","","r2c1_bottom_left","r1c1_bottom_left","r0c1_bottom_left"
71,67,"False","","r1c0_bottom_right","r2c1_bottom_left","r2c0_right"
71,68,"True","r1c1_right","r0c0_right","r1c0_bottom_left","r2c1_bottom_right"
71,69,"False","","r1c1_bottom_right","r2c1_bottom_left","r3c0_right"
71,70,"True","r1c1_right","r0c2_bottom_left","r0c1_right","r0c2_bottom_right"
71,71,"True","r1c2_bottom_right","r1c2_bottom_left","r0c1_bottom_right","r0c1_bottom_left"
71,72,"False","","r1c2_bottom_left","r2c1_right","r2c1_bottom_left"
71,73,"True","r2c2_bottom_right","r1c2_bottom_left","r1c3_bottom_left","r1c0_bottom_right"
71,74,"False","","r2c0_right","r0c1_bottom_left","r0c0_bottom_right"
71,75,"True","r1c2_bottom_left","r0c0_right","r1c1_bottom_left","r2c3_bottom_left"
71,76,"False","","r0c1_bottom_left","r2c3_bottom_right","r1c2_right"
71,77,"False","","r1c2_bottom_left","r0c0_right","r2c1_bottom_right"
71,78,"False","","r1c0_bottom_right","r2c1_bottom_right","r0c3_bottom_right"
71,79,"False","","r1c0_right","r0c3_bottom_left","r0c3_bottom_right"
71,80,"True","r1c0_right","r0c2_bottom_left","r0c1_bottom_left","r0c3_bottom_right"
71,81,"False","","r2c1_right","r2c2_bottom_left","r0c1_bottom_left"
71,82,"False","","r1c0_bottom_left","r2c1_bottom_right","r1c0_right"
71,83,"False","","r1c1_bottom_left","r2c0_bottom_right","r2c1_bottom_left"
71,84,"False","","r2c2_bottom_left","r1c0_bottom_right","r1c0_bottom_left"
